team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,37,88,7,18,15,21,7,18,21,12,3,12,28
DALLAS MAVERICKS,240,39,73,8,16,30,32,13,38,23,9,11,22,18
ATLANTA HAWKS,240,40,80,5,17,24,26,12,22,19,11,4,14,25
DENVER NUGGETS,240,39,77,10,18,22,30,17,26,19,7,5,17,19
MEMPHIS GRIZZLIES,240,39,79,3,9,18,23,7,27,18,12,3,16,22
INDIANA PACERS,240,38,81,11,23,17,20,12,28,16,6,10,20,19
BOSTON CELTICS,240,31,66,7,16,22,32,9,32,20,7,5,20,23
LOS ANGELES CLIPPERS,240,37,83,5,22,14,22,13,26,19,6,6,11,21
UTAH JAZZ,240,41,77,5,13,33,38,8,28,28,12,6,11,21
MINNESOTA TIMBERWOLVES,240,38,82,3,18,24,28,12,28,21,4,3,14,27
CHICAGO BULLS,240,35,83,7,14,22,26,15,29,19,5,4,11,20
NEW JERSEY NETS,240,39,83,8,24,25,25,11,33,24,6,4,7,20
DETROIT PISTONS,240,35,82,7,17,10,12,8,30,22,4,0,7,20
NEW ORLEANS HORNETS,240,34,80,4,14,18,25,17,34,19,3,5,9,16
ORLANDO MAGIC,240,39,76,7,23,29,38,8,38,15,6,6,14,21
NEW YORK KNICKS,240,41,99,13,29,14,19,15,27,21,4,2,11,30
CHARLOTTE BOBCATS,240,36,74,9,17,17,22,8,30,20,4,5,16,19
SACRAMENTO KINGS,240,31,78,6,20,23,28,14,28,14,10,7,15,22
PORTLAND TRAIL BLAZERS,240,32,85,5,17,15,17,13,30,12,5,2,6,13
SAN ANTONIO SPURS,240,42,78,9,21,6,8,5,36,20,3,3,6,14
PHILADELPHIA 76ERS,240,39,78,6,13,22,31,13,27,24,10,5,19,17
WASHINGTON WIZARDS,240,38,80,6,17,16,18,12,26,18,12,6,21,21
