team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,36,88,4,10,21,27,15,36,19,7,5,12,17,away,win,97.0,CHARLOTTE HORNETS,92.0
CHARLOTTE HORNETS,240,34,86,4,8,20,29,20,33,24,7,6,12,24,home,loss,92.0,DETROIT PISTONS,97.0
PHOENIX SUNS,240,38,90,6,12,20,27,13,22,21,9,8,11,24,away,win,102.0,CLEVELAND CAVALIERS,98.0
CLEVELAND CAVALIERS,240,33,72,2,8,30,34,13,29,22,5,8,18,25,home,loss,98.0,PHOENIX SUNS,102.0
UTAH JAZZ,240,40,78,7,10,29,39,12,23,26,14,0,12,28,away,win,116.0,DALLAS MAVERICKS,103.0
DALLAS MAVERICKS,240,33,63,7,18,30,32,3,25,23,7,6,23,31,home,loss,103.0,UTAH JAZZ,116.0
VANCOUVER GRIZZLIES,240,37,86,5,9,18,24,13,36,28,9,3,14,22,away,loss,97.0,DENVER NUGGETS,98.0
DENVER NUGGETS,240,34,78,14,24,16,24,9,33,26,7,7,17,23,home,win,98.0,VANCOUVER GRIZZLIES,97.0
ATLANTA HAWKS,240,40,88,2,12,15,19,9,29,20,10,7,10,19,away,loss,97.0,HOUSTON ROCKETS,110.0
HOUSTON ROCKETS,240,41,95,7,20,21,27,22,37,29,7,1,10,13,home,win,110.0,ATLANTA HAWKS,97.0
SAN ANTONIO SPURS,240,34,70,4,9,21,34,11,34,16,5,9,14,22,away,win,93.0,LOS ANGELES CLIPPERS,83.0
LOS ANGELES CLIPPERS,240,33,84,3,17,14,19,12,28,17,4,3,9,22,home,loss,83.0,SAN ANTONIO SPURS,93.0
BOSTON CELTICS,240,40,79,7,24,15,27,11,25,23,11,6,13,23,away,win,102.0,WASHINGTON WIZARDS,100.0
WASHINGTON WIZARDS,240,36,75,2,9,26,35,13,33,16,9,4,17,20,home,loss,100.0,BOSTON CELTICS,102.0
