team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DENVER NUGGETS,240,38,83,2,12,27,34,11,26,22,7,4,12,26,away,loss,105.0,CLEVELAND CAVALIERS,117.0
CLEVELAND CAVALIERS,240,40,85,5,11,32,37,16,32,31,6,3,13,25,home,win,117.0,DENVER NUGGETS,105.0
CHARLOTTE HORNETS,240,30,81,4,15,36,46,12,36,17,10,6,8,26,away,loss,100.0,DALLAS MAVERICKS,103.0
DALLAS MAVERICKS,240,35,76,7,19,26,39,9,41,22,4,7,14,28,home,win,103.0,CHARLOTTE HORNETS,100.0
DETROIT PISTONS,240,36,93,2,16,21,31,16,38,20,6,5,13,24,away,loss,95.0,GOLDEN STATE WARRIORS,103.0
GOLDEN STATE WARRIORS,240,38,97,3,10,24,32,20,41,24,8,7,12,25,home,win,103.0,DETROIT PISTONS,95.0
HOUSTON ROCKETS,240,35,74,7,15,13,16,10,26,22,6,6,14,15,away,loss,90.0,SEATTLE SUPERSONICS,93.0
SEATTLE SUPERSONICS,240,39,84,4,9,11,13,17,22,19,8,8,10,17,home,win,93.0,HOUSTON ROCKETS,90.0
WASHINGTON WIZARDS,240,33,74,2,6,25,30,12,19,12,6,4,19,26,away,loss,93.0,UTAH JAZZ,119.0
UTAH JAZZ,240,41,71,6,12,31,37,9,26,29,11,5,14,24,home,win,119.0,WASHINGTON WIZARDS,93.0
