team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
WASHINGTON WIZARDS,240,24,85,4,14,20,29,16,31,18,8,4,14,23,away,loss,72.0,BOSTON CELTICS,104.0
BOSTON CELTICS,240,38,83,10,24,18,24,8,39,29,7,8,11,25,home,win,104.0,WASHINGTON WIZARDS,72.0
GOLDEN STATE WARRIORS,240,25,79,1,10,22,34,19,34,14,8,8,23,27,away,loss,73.0,DALLAS MAVERICKS,102.0
DALLAS MAVERICKS,240,38,91,2,13,24,32,18,37,26,11,7,11,21,home,win,102.0,GOLDEN STATE WARRIORS,73.0
CHICAGO BULLS,240,29,85,4,13,13,25,13,31,17,13,3,17,19,away,loss,75.0,DETROIT PISTONS,108.0
DETROIT PISTONS,240,44,81,4,14,16,19,7,43,20,9,4,17,21,home,win,108.0,CHICAGO BULLS,75.0
CLEVELAND CAVALIERS,240,34,83,0,6,16,22,14,24,25,4,4,10,24,away,loss,84.0,INDIANA PACERS,99.0
INDIANA PACERS,240,38,79,5,13,18,28,13,34,27,5,10,11,23,home,win,99.0,CLEVELAND CAVALIERS,84.0
SAN ANTONIO SPURS,265,31,76,4,10,27,39,12,29,17,9,5,12,21,away,win,93.0,LOS ANGELES LAKERS,89.0
LOS ANGELES LAKERS,265,37,88,0,11,15,26,17,34,11,7,6,12,29,home,loss,89.0,SAN ANTONIO SPURS,93.0
MINNESOTA TIMBERWOLVES,240,31,72,6,14,11,15,10,30,20,12,5,16,20,away,loss,79.0,MIAMI HEAT,86.0
MIAMI HEAT,240,36,76,2,11,12,16,8,29,20,8,2,14,16,home,win,86.0,MINNESOTA TIMBERWOLVES,79.0
NEW YORK KNICKS,240,28,75,2,10,25,39,10,31,16,8,8,8,20,away,loss,83.0,NEW JERSEY NETS,96.0
NEW JERSEY NETS,240,34,83,6,20,22,27,14,40,23,8,7,12,30,home,win,96.0,NEW YORK KNICKS,83.0
ATLANTA HAWKS,240,40,86,4,11,19,26,15,28,23,7,6,12,19,away,loss,103.0,PHILADELPHIA 76ERS,108.0
PHILADELPHIA 76ERS,240,43,88,3,6,19,24,17,31,30,9,10,12,20,home,win,108.0,ATLANTA HAWKS,103.0
DENVER NUGGETS,240,38,87,9,16,19,19,11,29,26,9,6,13,29,away,loss,104.0,SACRAMENTO KINGS,110.0
SACRAMENTO KINGS,240,39,83,2,10,30,39,13,34,26,9,7,13,17,home,win,110.0,DENVER NUGGETS,104.0
TORONTO RAPTORS,240,40,82,7,15,23,26,13,29,25,6,4,13,19,away,win,110.0,SEATTLE SUPERSONICS,99.0
SEATTLE SUPERSONICS,240,37,82,5,13,20,26,11,24,19,6,4,13,24,home,loss,99.0,TORONTO RAPTORS,110.0
PHOENIX SUNS,240,34,80,2,9,25,29,7,22,24,17,3,13,34,away,loss,95.0,UTAH JAZZ,107.0
UTAH JAZZ,240,37,59,6,7,27,37,4,32,28,5,9,23,26,home,win,107.0,PHOENIX SUNS,95.0
PORTLAND TRAIL BLAZERS,240,36,85,6,17,7,15,16,27,26,6,4,13,22,away,loss,85.0,VANCOUVER GRIZZLIES,95.0
VANCOUVER GRIZZLIES,240,37,75,3,13,18,29,13,28,25,6,7,9,23,home,win,95.0,PORTLAND TRAIL BLAZERS,85.0
