team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW JERSEY NETS,240,28,86,5,15,17,20,18,26,18,9,3,15,24,away,loss,78.0,CHARLOTTE HORNETS,88.0
CHARLOTTE HORNETS,240,30,70,1,8,27,38,14,33,20,9,6,17,22,home,win,88.0,NEW JERSEY NETS,78.0
MINNESOTA TIMBERWOLVES,240,43,83,2,9,14,21,8,28,23,8,5,10,31,away,loss,102.0,LOS ANGELES LAKERS,119.0
LOS ANGELES LAKERS,240,43,86,9,16,24,36,15,31,29,5,3,9,20,home,win,119.0,MINNESOTA TIMBERWOLVES,102.0
UTAH JAZZ,240,39,77,1,4,14,22,8,27,29,5,5,14,24,away,loss,93.0,MILWAUKEE BUCKS,115.0
MILWAUKEE BUCKS,240,41,84,8,21,25,30,16,32,31,8,3,7,16,home,win,115.0,UTAH JAZZ,93.0
PHILADELPHIA 76ERS,240,34,81,0,10,9,14,13,26,25,10,2,17,25,away,loss,77.0,ORLANDO MAGIC,101.0
ORLANDO MAGIC,240,35,71,11,21,20,26,6,29,20,5,4,17,17,home,win,101.0,PHILADELPHIA 76ERS,77.0
SACRAMENTO KINGS,265,40,92,6,16,21,28,10,39,21,13,7,20,24,away,win,107.0,SAN ANTONIO SPURS,105.0
SAN ANTONIO SPURS,265,38,87,4,9,25,34,10,35,21,7,11,17,23,home,loss,105.0,SACRAMENTO KINGS,107.0
PORTLAND TRAIL BLAZERS,240,41,92,5,17,13,18,19,36,33,5,5,11,9,away,win,100.0,VANCOUVER GRIZZLIES,87.0
VANCOUVER GRIZZLIES,240,39,80,3,8,6,9,5,28,29,6,4,9,14,home,loss,87.0,PORTLAND TRAIL BLAZERS,100.0
