team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DALLAS MAVERICKS,240,36,77,10,24,17,18,6,30,23,3,4,16,30,away,win,99.0,DETROIT PISTONS,90.0
DETROIT PISTONS,240,30,82,6,13,24,33,16,29,19,7,7,13,26,home,loss,90.0,DALLAS MAVERICKS,99.0
WASHINGTON WIZARDS,240,39,89,1,7,24,31,17,29,25,7,7,8,24,away,win,103.0,LOS ANGELES CLIPPERS,94.0
LOS ANGELES CLIPPERS,240,34,81,2,8,24,30,13,30,16,5,8,13,27,home,loss,94.0,WASHINGTON WIZARDS,103.0
SACRAMENTO KINGS,240,36,73,3,14,20,26,11,36,25,8,11,16,20,away,win,95.0,NEW JERSEY NETS,79.0
NEW JERSEY NETS,240,28,80,2,12,21,28,13,26,16,11,5,13,21,home,loss,79.0,SACRAMENTO KINGS,95.0
MILWAUKEE BUCKS,265,34,93,7,21,22,25,14,27,16,6,4,8,32,away,loss,97.0,NEW YORK KNICKS,100.0
NEW YORK KNICKS,265,35,79,6,11,24,31,16,40,10,3,5,21,30,home,win,100.0,MILWAUKEE BUCKS,97.0
LOS ANGELES LAKERS,265,38,83,4,16,24,34,7,38,20,4,8,11,27,away,win,104.0,TORONTO RAPTORS,101.0
TORONTO RAPTORS,265,36,103,7,22,22,29,21,40,26,5,5,10,31,home,loss,101.0,LOS ANGELES LAKERS,104.0
ORLANDO MAGIC,240,42,81,3,5,14,19,12,29,22,5,4,11,26,away,win,101.0,VANCOUVER GRIZZLIES,91.0
VANCOUVER GRIZZLIES,240,31,77,3,14,26,38,18,25,18,9,4,7,20,home,loss,91.0,ORLANDO MAGIC,101.0
