team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MILWAUKEE BUCKS,240,35,80,6,16,18,27,10,32,21,7,5,17,30,away,loss,94.0,ATLANTA HAWKS,101.0
ATLANTA HAWKS,240,34,83,3,14,30,39,14,33,13,9,4,14,25,home,win,101.0,MILWAUKEE BUCKS,94.0
UTAH JAZZ,240,32,74,6,13,19,24,8,21,23,8,5,15,25,away,loss,89.0,CHARLOTTE HORNETS,94.0
CHARLOTTE HORNETS,240,33,70,3,12,25,31,10,26,23,7,7,16,22,home,win,94.0,UTAH JAZZ,89.0
PHILADELPHIA 76ERS,240,43,78,2,6,24,36,11,36,29,9,10,11,19,away,win,112.0,CLEVELAND CAVALIERS,78.0
CLEVELAND CAVALIERS,240,30,90,3,9,15,19,19,25,17,4,6,14,23,home,loss,78.0,PHILADELPHIA 76ERS,112.0
SEATTLE SUPERSONICS,240,36,86,10,23,10,18,11,34,21,6,6,15,21,away,loss,92.0,DENVER NUGGETS,103.0
DENVER NUGGETS,240,42,96,5,19,14,18,21,36,31,8,14,13,21,home,win,103.0,SEATTLE SUPERSONICS,92.0
DALLAS MAVERICKS,240,38,84,9,22,12,18,12,44,26,11,7,18,21,away,win,97.0,GOLDEN STATE WARRIORS,78.0
GOLDEN STATE WARRIORS,240,30,91,2,13,16,25,20,32,21,10,3,13,19,home,loss,78.0,DALLAS MAVERICKS,97.0
PORTLAND TRAIL BLAZERS,240,36,73,5,11,19,26,10,26,22,12,5,11,16,away,win,96.0,HOUSTON ROCKETS,85.0
HOUSTON ROCKETS,240,34,70,9,18,8,12,9,26,18,8,5,18,21,home,loss,85.0,PORTLAND TRAIL BLAZERS,96.0
ORLANDO MAGIC,240,41,91,3,12,10,17,17,33,29,9,6,11,21,away,win,95.0,NEW JERSEY NETS,74.0
NEW JERSEY NETS,240,26,70,1,6,21,29,11,32,18,8,4,18,24,home,loss,74.0,ORLANDO MAGIC,95.0
MINNESOTA TIMBERWOLVES,240,36,81,6,16,12,16,11,16,23,9,2,11,20,away,loss,90.0,NEW YORK KNICKS,100.0
NEW YORK KNICKS,240,37,64,4,10,22,24,10,31,15,5,3,17,20,home,win,100.0,MINNESOTA TIMBERWOLVES,90.0
MIAMI HEAT,240,32,71,5,13,24,32,10,24,16,4,6,7,20,away,win,93.0,WASHINGTON WIZARDS,90.0
WASHINGTON WIZARDS,240,32,74,3,8,23,28,13,29,22,4,7,11,26,home,loss,90.0,MIAMI HEAT,93.0
