team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MINNESOTA TIMBERWOLVES,240,30,85,3,14,20,29,14,30,16,9,4,10,25,away,loss,83.0,DALLAS MAVERICKS,103.0
DALLAS MAVERICKS,240,35,78,10,15,23,29,9,43,18,6,6,13,20,home,win,103.0,MINNESOTA TIMBERWOLVES,83.0
LOS ANGELES LAKERS,265,46,96,8,23,25,38,11,30,22,14,5,12,30,away,win,125.0,DETROIT PISTONS,119.0
DETROIT PISTONS,265,39,84,5,15,36,45,11,39,17,7,6,18,28,home,loss,119.0,LOS ANGELES LAKERS,125.0
NEW JERSEY NETS,240,44,82,9,15,9,14,4,24,21,3,1,8,19,away,loss,106.0,HOUSTON ROCKETS,108.0
HOUSTON ROCKETS,240,42,75,5,12,19,26,3,31,27,3,4,10,16,home,win,108.0,NEW JERSEY NETS,106.0
SEATTLE SUPERSONICS,240,40,87,9,16,19,26,15,28,27,7,2,8,16,away,win,108.0,MILWAUKEE BUCKS,102.0
MILWAUKEE BUCKS,240,42,78,6,18,12,15,9,29,27,6,5,12,20,home,loss,102.0,SEATTLE SUPERSONICS,108.0
TORONTO RAPTORS,240,28,75,2,8,14,24,14,33,17,5,6,11,23,away,loss,72.0,NEW YORK KNICKS,88.0
NEW YORK KNICKS,240,34,74,1,7,19,23,7,31,16,5,5,7,19,home,win,88.0,TORONTO RAPTORS,72.0
BOSTON CELTICS,240,37,75,8,23,23,25,6,23,24,18,5,15,24,away,win,105.0,PHOENIX SUNS,101.0
PHOENIX SUNS,240,38,85,7,12,18,20,19,25,22,6,6,24,23,home,loss,101.0,BOSTON CELTICS,105.0
