team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
VANCOUVER GRIZZLIES,240,38,77,2,10,23,29,12,41,20,8,5,19,27,away,win,101.0,DALLAS MAVERICKS,74.0
DALLAS MAVERICKS,240,31,84,1,8,11,17,11,25,10,7,9,17,25,home,loss,74.0,VANCOUVER GRIZZLIES,101.0
MINNESOTA TIMBERWOLVES,265,44,93,5,9,14,22,18,29,28,4,12,13,25,away,loss,107.0,DENVER NUGGETS,109.0
DENVER NUGGETS,265,42,92,3,16,22,30,17,31,27,8,9,10,20,home,win,109.0,MINNESOTA TIMBERWOLVES,107.0
MILWAUKEE BUCKS,240,39,92,6,26,13,16,17,27,23,6,4,9,26,away,loss,97.0,INDIANA PACERS,108.0
INDIANA PACERS,240,39,81,8,18,22,27,14,32,27,5,5,12,22,home,win,108.0,MILWAUKEE BUCKS,97.0
UTAH JAZZ,265,31,75,2,9,29,38,12,27,23,2,7,17,31,away,win,93.0,LOS ANGELES CLIPPERS,87.0
LOS ANGELES CLIPPERS,265,24,81,3,13,36,40,15,25,12,8,2,15,33,home,loss,87.0,UTAH JAZZ,93.0
SEATTLE SUPERSONICS,240,32,71,6,16,11,18,9,32,15,5,6,21,18,away,loss,81.0,MIAMI HEAT,87.0
MIAMI HEAT,240,33,81,4,14,17,23,14,29,17,12,7,13,24,home,win,87.0,SEATTLE SUPERSONICS,81.0
CLEVELAND CAVALIERS,240,41,72,6,7,11,21,9,19,25,12,3,17,23,away,win,99.0,NEW YORK KNICKS,97.0
NEW YORK KNICKS,240,35,75,4,11,23,26,14,22,14,6,6,17,17,home,loss,97.0,CLEVELAND CAVALIERS,99.0
CHARLOTTE HORNETS,240,29,73,6,15,32,47,12,32,19,14,5,17,21,away,win,96.0,ORLANDO MAGIC,90.0
ORLANDO MAGIC,240,31,82,9,19,19,29,13,33,19,10,4,19,29,home,loss,90.0,CHARLOTTE HORNETS,96.0
DETROIT PISTONS,240,37,89,3,10,17,20,20,25,18,11,5,21,32,away,loss,94.0,PHILADELPHIA 76ERS,103.0
PHILADELPHIA 76ERS,240,35,75,5,13,28,32,9,28,23,10,4,18,21,home,win,103.0,DETROIT PISTONS,94.0
GOLDEN STATE WARRIORS,240,33,79,1,4,17,25,9,37,20,5,3,31,18,away,loss,84.0,SACRAMENTO KINGS,115.0
SACRAMENTO KINGS,240,48,96,8,20,11,18,8,36,34,14,6,15,21,home,win,115.0,GOLDEN STATE WARRIORS,84.0
LOS ANGELES LAKERS,240,36,76,5,15,4,11,11,26,21,6,6,18,19,away,loss,81.0,SAN ANTONIO SPURS,91.0
SAN ANTONIO SPURS,240,34,78,3,11,20,24,11,27,22,9,5,12,17,home,win,91.0,LOS ANGELES LAKERS,81.0
NEW JERSEY NETS,240,38,76,5,12,21,27,3,33,24,12,4,17,26,away,win,102.0,WASHINGTON WIZARDS,86.0
WASHINGTON WIZARDS,240,31,71,4,10,20,32,9,29,18,10,5,23,24,home,loss,86.0,NEW JERSEY NETS,102.0
