team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE HORNETS,265,35,87,4,13,16,25,12,31,26,7,2,10,18,away,loss,90.0,CHICAGO BULLS,93.0
CHICAGO BULLS,265,39,86,5,8,10,14,10,34,29,5,3,14,25,home,win,93.0,CHARLOTTE HORNETS,90.0
VANCOUVER GRIZZLIES,240,24,79,6,19,21,31,14,27,19,11,8,18,17,away,loss,75.0,INDIANA PACERS,95.0
INDIANA PACERS,240,36,82,6,12,17,19,13,40,28,10,12,20,24,home,win,95.0,VANCOUVER GRIZZLIES,75.0
WASHINGTON WIZARDS,240,35,78,3,10,18,22,7,23,24,6,3,10,20,away,loss,91.0,LOS ANGELES LAKERS,104.0
LOS ANGELES LAKERS,240,40,89,5,16,19,25,22,32,25,8,8,12,21,home,win,104.0,WASHINGTON WIZARDS,91.0
ORLANDO MAGIC,240,40,84,7,13,16,29,13,28,28,6,3,14,31,away,loss,103.0,MILWAUKEE BUCKS,115.0
MILWAUKEE BUCKS,240,39,81,5,16,32,40,12,35,31,6,5,12,29,home,win,115.0,ORLANDO MAGIC,103.0
DENVER NUGGETS,240,29,80,7,21,25,35,10,36,24,2,4,8,25,away,loss,90.0,MINNESOTA TIMBERWOLVES,101.0
MINNESOTA TIMBERWOLVES,240,37,90,2,5,25,34,14,38,33,5,6,4,25,home,win,101.0,DENVER NUGGETS,90.0
NEW JERSEY NETS,240,33,82,5,20,24,30,12,37,17,6,7,15,27,away,win,95.0,NEW YORK KNICKS,86.0
NEW YORK KNICKS,240,32,90,3,18,19,27,13,38,15,11,6,11,22,home,loss,86.0,NEW JERSEY NETS,95.0
PHILADELPHIA 76ERS,240,27,72,2,5,15,22,13,34,15,4,3,18,14,away,loss,71.0,PHOENIX SUNS,84.0
PHOENIX SUNS,240,36,79,6,12,6,9,5,30,24,8,3,9,19,home,win,84.0,PHILADELPHIA 76ERS,71.0
ATLANTA HAWKS,240,33,99,4,15,16,19,13,32,20,8,8,13,22,away,loss,86.0,TORONTO RAPTORS,112.0
TORONTO RAPTORS,240,42,87,5,15,23,28,12,40,34,11,23,15,14,home,win,112.0,ATLANTA HAWKS,86.0
