team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DALLAS MAVERICKS,240,34,78,3,7,20,22,6,23,18,10,6,8,17,away,win,91.0,CHARLOTTE HORNETS,90.0
CHARLOTTE HORNETS,240,36,79,3,10,15,17,17,33,25,2,5,17,23,home,loss,90.0,DALLAS MAVERICKS,91.0
VANCOUVER GRIZZLIES,240,37,93,4,12,19,28,13,31,30,5,2,11,25,away,loss,97.0,DENVER NUGGETS,121.0
DENVER NUGGETS,240,41,89,12,19,27,31,15,37,33,5,11,10,23,home,win,121.0,VANCOUVER GRIZZLIES,97.0
WASHINGTON WIZARDS,240,34,76,4,10,17,25,11,30,18,1,3,18,28,away,loss,89.0,NEW JERSEY NETS,108.0
NEW JERSEY NETS,240,35,77,8,19,30,34,8,33,21,6,4,8,26,home,win,108.0,WASHINGTON WIZARDS,89.0
CHICAGO BULLS,240,32,86,7,14,17,23,21,26,15,9,4,17,25,away,loss,88.0,PHILADELPHIA 76ERS,99.0
PHILADELPHIA 76ERS,240,34,71,4,9,27,32,10,27,17,9,4,13,21,home,win,99.0,CHICAGO BULLS,88.0
BOSTON CELTICS,240,41,81,12,21,12,18,8,24,30,13,8,15,20,away,loss,106.0,SACRAMENTO KINGS,111.0
SACRAMENTO KINGS,240,44,79,12,25,11,14,10,26,31,8,9,17,17,home,win,111.0,BOSTON CELTICS,106.0
TORONTO RAPTORS,240,41,90,7,12,9,12,11,31,22,8,4,8,19,away,win,98.0,SAN ANTONIO SPURS,91.0
SAN ANTONIO SPURS,240,33,72,4,15,21,31,10,33,18,7,13,12,11,home,loss,91.0,TORONTO RAPTORS,98.0
PHOENIX SUNS,240,35,79,7,17,12,18,8,40,28,10,5,22,26,away,win,89.0,SEATTLE SUPERSONICS,80.0
SEATTLE SUPERSONICS,240,27,78,6,14,20,29,7,30,16,10,3,15,21,home,loss,80.0,PHOENIX SUNS,89.0
MINNESOTA TIMBERWOLVES,240,36,80,2,6,15,17,9,24,22,12,7,13,20,away,win,89.0,UTAH JAZZ,81.0
UTAH JAZZ,240,33,74,4,11,11,21,11,33,25,6,3,25,23,home,loss,81.0,MINNESOTA TIMBERWOLVES,89.0
