team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
HOUSTON ROCKETS,240,33,78,8,22,30,39,14,30,18,9,2,16,17,away,win,104.0,ATLANTA HAWKS,98.0
ATLANTA HAWKS,240,39,88,6,21,14,20,15,32,24,8,4,16,30,home,loss,98.0,HOUSTON ROCKETS,104.0
MILWAUKEE BUCKS,240,36,83,7,18,22,31,13,39,23,6,2,13,25,away,win,101.0,BOSTON CELTICS,94.0
BOSTON CELTICS,240,34,80,12,30,14,22,6,33,22,8,1,14,27,home,loss,94.0,MILWAUKEE BUCKS,101.0
WASHINGTON WIZARDS,240,33,69,2,8,20,22,11,29,21,7,2,18,15,away,win,88.0,CLEVELAND CAVALIERS,83.0
CLEVELAND CAVALIERS,240,36,79,5,13,6,8,11,22,23,8,4,14,21,home,loss,83.0,WASHINGTON WIZARDS,88.0
NEW YORK KNICKS,240,29,72,5,11,16,19,8,33,18,6,9,11,23,away,win,79.0,INDIANA PACERS,75.0
INDIANA PACERS,240,26,72,5,11,18,24,8,32,22,5,8,10,20,home,loss,75.0,NEW YORK KNICKS,79.0
TORONTO RAPTORS,240,34,89,4,15,13,18,8,25,19,6,8,8,18,away,loss,85.0,LOS ANGELES LAKERS,97.0
LOS ANGELES LAKERS,240,40,87,6,11,11,14,17,36,21,6,7,15,21,home,win,97.0,TORONTO RAPTORS,85.0
DALLAS MAVERICKS,240,36,66,7,14,14,18,2,38,17,7,10,16,17,away,win,93.0,MIAMI HEAT,86.0
MIAMI HEAT,240,38,88,4,13,6,10,10,27,25,12,0,9,15,home,loss,86.0,DALLAS MAVERICKS,93.0
DETROIT PISTONS,240,37,89,6,20,22,30,7,34,24,7,5,13,22,away,loss,102.0,ORLANDO MAGIC,112.0
ORLANDO MAGIC,240,42,90,8,16,20,29,14,42,26,9,8,17,22,home,win,112.0,DETROIT PISTONS,102.0
NEW JERSEY NETS,240,36,75,7,22,15,18,8,20,25,13,5,17,24,away,loss,94.0,PHILADELPHIA 76ERS,102.0
PHILADELPHIA 76ERS,240,37,77,3,11,25,29,15,26,25,12,3,17,13,home,win,102.0,NEW JERSEY NETS,94.0
SACRAMENTO KINGS,240,39,83,3,8,19,30,19,35,21,7,5,17,14,away,win,100.0,PHOENIX SUNS,89.0
PHOENIX SUNS,240,38,88,2,8,11,15,10,26,27,12,5,12,20,home,loss,89.0,SACRAMENTO KINGS,100.0
SEATTLE SUPERSONICS,240,32,78,3,10,15,18,9,23,18,7,9,12,19,away,loss,82.0,UTAH JAZZ,86.0
UTAH JAZZ,240,35,76,4,9,12,16,14,34,28,5,11,17,22,home,win,86.0,SEATTLE SUPERSONICS,82.0
