team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,32,67,7,13,21,28,10,21,14,11,3,22,21,away,loss,92.0,ATLANTA HAWKS,117.0
ATLANTA HAWKS,240,49,86,4,10,15,16,14,26,27,6,5,16,21,home,win,117.0,TORONTO RAPTORS,92.0
LOS ANGELES CLIPPERS,240,38,79,3,5,20,25,9,33,25,8,6,16,28,away,win,99.0,GOLDEN STATE WARRIORS,89.0
GOLDEN STATE WARRIORS,240,30,87,4,9,25,35,21,33,18,9,8,17,19,home,loss,89.0,LOS ANGELES CLIPPERS,99.0
DENVER NUGGETS,240,35,85,5,15,4,7,18,24,13,16,8,27,21,away,loss,79.0,NEW JERSEY NETS,99.0
NEW JERSEY NETS,240,38,70,8,13,15,19,3,27,23,16,7,22,15,home,win,99.0,DENVER NUGGETS,79.0
DETROIT PISTONS,240,35,84,2,8,19,25,16,35,19,8,6,13,17,away,loss,91.0,NEW YORK KNICKS,94.0
NEW YORK KNICKS,240,36,80,5,11,17,24,7,24,20,12,0,9,21,home,win,94.0,DETROIT PISTONS,91.0
CLEVELAND CAVALIERS,240,27,72,0,5,24,31,12,27,15,4,3,15,21,away,loss,78.0,SAN ANTONIO SPURS,104.0
SAN ANTONIO SPURS,240,38,78,8,20,20,25,9,33,27,4,4,11,26,home,win,104.0,CLEVELAND CAVALIERS,78.0
