team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,33,84,3,10,22,27,17,31,23,7,2,12,15,away,loss,91.0,ATLANTA HAWKS,97.0
ATLANTA HAWKS,240,40,88,4,13,13,16,14,28,24,9,7,11,22,home,win,97.0,MEMPHIS GRIZZLIES,91.0
MILWAUKEE BUCKS,265,44,108,8,20,19,30,29,27,31,16,4,14,28,away,loss,115.0,CHICAGO BULLS,117.0
CHICAGO BULLS,265,45,88,6,17,21,26,14,32,29,8,9,20,23,home,win,117.0,MILWAUKEE BUCKS,115.0
NEW ORLEANS HORNETS,240,28,82,3,15,17,21,15,27,19,8,3,10,17,away,loss,76.0,CLEVELAND CAVALIERS,79.0
CLEVELAND CAVALIERS,240,34,91,1,6,10,15,19,29,25,3,13,16,18,home,win,79.0,NEW ORLEANS HORNETS,76.0
ORLANDO MAGIC,240,33,75,5,19,19,26,10,35,17,10,2,20,16,away,loss,90.0,DALLAS MAVERICKS,108.0
DALLAS MAVERICKS,240,42,85,11,23,13,17,9,30,29,10,3,16,20,home,win,108.0,ORLANDO MAGIC,90.0
NEW YORK KNICKS,240,35,91,12,34,16,17,19,23,23,6,5,11,21,away,loss,98.0,LOS ANGELES CLIPPERS,109.0
LOS ANGELES CLIPPERS,240,43,77,5,13,18,20,8,31,25,7,5,14,18,home,win,109.0,NEW YORK KNICKS,98.0
MINNESOTA TIMBERWOLVES,240,34,82,2,15,24,24,9,29,27,7,3,11,21,away,loss,94.0,PHOENIX SUNS,111.0
PHOENIX SUNS,240,44,94,4,16,19,20,16,33,30,5,7,9,17,home,win,111.0,MINNESOTA TIMBERWOLVES,94.0
