team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
BOSTON CELTICS,240,29,87,5,24,20,25,9,37,20,12,3,13,30,away,loss,83.0,CHICAGO BULLS,94.0
CHICAGO BULLS,240,28,78,8,19,30,46,16,42,16,7,9,21,24,home,win,94.0,BOSTON CELTICS,83.0
SEATTLE SUPERSONICS,240,45,88,4,11,17,25,17,38,28,10,6,15,22,away,win,111.0,CLEVELAND CAVALIERS,98.0
CLEVELAND CAVALIERS,240,34,88,7,18,23,27,15,27,21,8,3,13,17,home,loss,98.0,SEATTLE SUPERSONICS,111.0
SAN ANTONIO SPURS,240,36,88,0,9,7,9,13,23,12,9,4,14,21,away,loss,79.0,LOS ANGELES CLIPPERS,91.0
LOS ANGELES CLIPPERS,240,34,65,7,11,16,24,7,34,19,5,8,19,18,home,win,91.0,SAN ANTONIO SPURS,79.0
GOLDEN STATE WARRIORS,240,35,90,2,17,19,24,14,33,18,8,3,10,21,away,loss,91.0,MEMPHIS GRIZZLIES,104.0
MEMPHIS GRIZZLIES,240,38,84,10,24,18,25,14,41,30,5,10,14,19,home,win,104.0,GOLDEN STATE WARRIORS,91.0
HOUSTON ROCKETS,265,38,85,7,17,22,28,20,34,12,9,9,18,21,away,win,105.0,MIAMI HEAT,100.0
MIAMI HEAT,265,39,89,5,16,17,22,14,26,19,11,4,10,19,home,loss,100.0,HOUSTON ROCKETS,105.0
DENVER NUGGETS,240,28,71,1,11,14,19,15,25,20,5,7,22,24,away,loss,71.0,PHILADELPHIA 76ERS,93.0
PHILADELPHIA 76ERS,240,37,72,4,12,15,24,10,27,27,16,1,14,20,home,win,93.0,DENVER NUGGETS,71.0
ORLANDO MAGIC,240,30,86,6,19,18,23,21,26,18,7,1,12,22,away,loss,84.0,PHOENIX SUNS,87.0
PHOENIX SUNS,240,31,77,7,24,18,24,13,30,27,6,8,14,25,home,win,87.0,ORLANDO MAGIC,84.0
