team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CLEVELAND CAVALIERS,240,34,79,3,12,20,26,18,28,20,9,6,21,23,away,loss,91.0,ATLANTA HAWKS,96.0
ATLANTA HAWKS,240,33,75,5,16,25,32,11,24,21,11,5,17,23,home,win,96.0,CLEVELAND CAVALIERS,91.0
DETROIT PISTONS,240,41,79,12,32,24,31,7,42,24,7,3,9,15,away,win,118.0,BOSTON CELTICS,66.0
BOSTON CELTICS,240,23,77,8,22,12,19,11,29,11,6,1,14,22,home,loss,66.0,DETROIT PISTONS,118.0
MINNESOTA TIMBERWOLVES,240,35,79,3,7,28,32,13,24,18,6,0,15,21,away,loss,101.0,HOUSTON ROCKETS,121.0
HOUSTON ROCKETS,240,50,86,5,15,16,19,11,26,30,9,6,14,18,home,win,121.0,MINNESOTA TIMBERWOLVES,101.0
PHOENIX SUNS,240,35,75,3,9,25,39,11,23,24,15,2,10,26,away,win,98.0,LOS ANGELES CLIPPERS,92.0
LOS ANGELES CLIPPERS,240,34,66,5,15,19,30,12,31,24,6,4,25,28,home,loss,92.0,PHOENIX SUNS,98.0
NEW YORK KNICKS,240,40,84,13,25,15,17,14,28,25,3,2,13,18,away,win,108.0,MEMPHIS GRIZZLIES,102.0
MEMPHIS GRIZZLIES,240,41,81,8,18,12,18,7,25,23,8,8,10,16,home,loss,102.0,NEW YORK KNICKS,108.0
NEW ORLEANS HORNETS,240,29,87,4,11,10,12,17,25,15,9,6,10,22,away,loss,72.0,NEW JERSEY NETS,89.0
NEW JERSEY NETS,240,33,73,2,8,21,23,11,34,22,6,5,12,17,home,win,89.0,NEW ORLEANS HORNETS,72.0
SAN ANTONIO SPURS,240,42,83,6,16,19,22,16,30,28,5,4,15,18,away,win,109.0,ORLANDO MAGIC,108.0
ORLANDO MAGIC,240,46,94,5,16,11,13,15,23,21,6,4,10,20,home,loss,108.0,SAN ANTONIO SPURS,109.0
MIAMI HEAT,240,33,78,6,20,27,33,13,29,22,5,7,13,30,away,loss,99.0,PHILADELPHIA 76ERS,104.0
PHILADELPHIA 76ERS,240,33,75,4,13,34,44,13,27,19,9,2,10,29,home,win,104.0,MIAMI HEAT,99.0
CHICAGO BULLS,240,34,75,3,8,23,30,10,23,19,6,2,14,21,away,loss,94.0,PORTLAND TRAIL BLAZERS,107.0
PORTLAND TRAIL BLAZERS,240,41,82,6,16,19,26,20,28,33,6,3,18,22,home,win,107.0,CHICAGO BULLS,94.0
LOS ANGELES LAKERS,240,43,85,9,17,29,34,10,30,18,7,7,9,22,away,win,124.0,SACRAMENTO KINGS,113.0
SACRAMENTO KINGS,240,42,91,11,20,18,25,11,25,18,6,5,11,29,home,loss,113.0,LOS ANGELES LAKERS,124.0
INDIANA PACERS,240,32,86,5,17,21,27,14,23,15,9,3,11,19,away,loss,90.0,TORONTO RAPTORS,102.0
TORONTO RAPTORS,240,38,77,2,9,24,27,10,37,24,6,3,19,26,home,win,102.0,INDIANA PACERS,90.0
GOLDEN STATE WARRIORS,240,35,82,1,8,23,27,11,24,18,10,3,13,19,away,loss,94.0,UTAH JAZZ,102.0
UTAH JAZZ,240,43,78,4,8,12,19,10,29,29,9,5,15,23,home,win,102.0,GOLDEN STATE WARRIORS,94.0
