team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,35,92,2,13,20,28,14,31,13,11,11,12,25,away,loss,92.0,ATLANTA HAWKS,98.0
ATLANTA HAWKS,240,34,80,3,8,27,33,14,35,23,3,8,21,20,home,win,98.0,CHICAGO BULLS,92.0
PHOENIX SUNS,240,33,79,4,14,13,19,17,32,19,6,7,22,20,away,loss,83.0,DALLAS MAVERICKS,97.0
DALLAS MAVERICKS,240,34,78,9,20,20,26,9,25,21,11,4,13,20,home,win,97.0,PHOENIX SUNS,83.0
TORONTO RAPTORS,240,28,79,3,15,17,21,11,32,9,9,4,13,18,away,loss,76.0,HOUSTON ROCKETS,88.0
HOUSTON ROCKETS,240,36,78,1,7,15,22,12,37,13,6,5,15,17,home,win,88.0,TORONTO RAPTORS,76.0
MINNESOTA TIMBERWOLVES,240,29,81,1,5,21,27,14,28,13,5,5,12,26,away,loss,80.0,INDIANA PACERS,87.0
INDIANA PACERS,240,32,86,2,5,21,23,20,36,22,6,10,16,22,home,win,87.0,MINNESOTA TIMBERWOLVES,80.0
SACRAMENTO KINGS,240,44,88,7,17,21,26,11,34,30,9,9,13,21,away,win,116.0,MEMPHIS GRIZZLIES,99.0
MEMPHIS GRIZZLIES,240,41,87,4,14,13,16,7,31,25,8,6,18,22,home,loss,99.0,SACRAMENTO KINGS,116.0
ORLANDO MAGIC,240,36,82,11,22,17,19,14,28,22,9,4,15,23,away,win,100.0,MILWAUKEE BUCKS,90.0
MILWAUKEE BUCKS,240,34,78,3,14,19,29,16,29,20,11,6,17,19,home,loss,90.0,ORLANDO MAGIC,100.0
MIAMI HEAT,240,36,82,3,11,20,26,18,30,20,4,2,13,31,away,loss,95.0,NEW ORLEANS HORNETS,100.0
NEW ORLEANS HORNETS,240,34,78,5,16,27,33,14,27,19,9,5,8,23,home,win,100.0,MIAMI HEAT,95.0
BOSTON CELTICS,240,33,72,8,22,43,51,12,22,20,11,4,12,16,away,win,117.0,NEW YORK KNICKS,107.0
NEW YORK KNICKS,240,44,81,6,17,13,15,11,26,31,3,1,19,33,home,loss,107.0,BOSTON CELTICS,117.0
DENVER NUGGETS,240,45,76,3,9,3,8,13,28,32,7,3,21,26,away,win,96.0,PORTLAND TRAIL BLAZERS,79.0
PORTLAND TRAIL BLAZERS,240,29,72,7,21,14,23,10,13,17,5,3,13,16,home,loss,79.0,DENVER NUGGETS,96.0
GOLDEN STATE WARRIORS,240,27,72,7,17,31,38,12,31,14,6,9,18,27,away,loss,92.0,UTAH JAZZ,101.0
UTAH JAZZ,240,41,95,5,9,14,21,24,24,32,8,6,12,26,home,win,101.0,GOLDEN STATE WARRIORS,92.0
NEW JERSEY NETS,240,29,74,2,7,27,30,11,37,18,9,7,19,22,away,win,87.0,WASHINGTON WIZARDS,79.0
WASHINGTON WIZARDS,240,31,83,2,15,15,21,12,27,16,11,2,14,25,home,loss,79.0,NEW JERSEY NETS,87.0
