team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DALLAS MAVERICKS,240,38,81,7,21,14,18,10,40,26,8,7,16,14,away,win,97.0,BOSTON CELTICS,86.0
BOSTON CELTICS,240,35,90,9,34,7,12,12,30,20,8,4,11,16,home,loss,86.0,DALLAS MAVERICKS,97.0
UTAH JAZZ,240,32,76,1,6,10,16,10,26,21,9,2,23,25,away,loss,75.0,DETROIT PISTONS,86.0
DETROIT PISTONS,240,34,66,6,17,12,17,7,27,21,4,10,23,17,home,win,86.0,UTAH JAZZ,75.0
MILWAUKEE BUCKS,265,37,82,5,17,21,31,6,34,18,7,6,13,28,away,loss,100.0,INDIANA PACERS,103.0
INDIANA PACERS,265,37,85,4,11,25,31,9,36,27,5,6,17,24,home,win,103.0,MILWAUKEE BUCKS,100.0
GOLDEN STATE WARRIORS,265,34,93,3,16,18,33,20,39,18,5,4,17,24,away,loss,89.0,LOS ANGELES LAKERS,96.0
LOS ANGELES LAKERS,265,39,96,3,11,15,22,12,37,22,9,9,11,22,home,win,96.0,GOLDEN STATE WARRIORS,89.0
MINNESOTA TIMBERWOLVES,240,39,77,1,4,20,26,7,31,18,11,8,15,22,away,win,99.0,MEMPHIS GRIZZLIES,95.0
MEMPHIS GRIZZLIES,240,35,89,3,12,22,28,20,30,18,5,4,17,25,home,loss,95.0,MINNESOTA TIMBERWOLVES,99.0
NEW JERSEY NETS,240,31,75,2,9,29,38,10,35,18,10,3,12,21,away,win,93.0,MIAMI HEAT,84.0
MIAMI HEAT,240,34,82,6,16,10,18,13,34,17,4,0,15,28,home,loss,84.0,NEW JERSEY NETS,93.0
CHICAGO BULLS,240,33,77,2,6,19,23,9,28,16,7,4,20,18,away,loss,87.0,NEW ORLEANS HORNETS,105.0
NEW ORLEANS HORNETS,240,42,83,8,16,13,21,12,34,31,12,3,16,20,home,win,105.0,CHICAGO BULLS,87.0
HOUSTON ROCKETS,240,35,79,8,14,9,13,11,25,18,8,3,16,19,away,loss,87.0,PHOENIX SUNS,88.0
PHOENIX SUNS,240,35,77,0,11,18,22,10,27,26,8,7,11,12,home,win,88.0,HOUSTON ROCKETS,87.0
LOS ANGELES CLIPPERS,240,31,73,7,18,19,33,13,15,18,13,5,21,23,away,loss,88.0,PORTLAND TRAIL BLAZERS,112.0
PORTLAND TRAIL BLAZERS,240,42,77,4,6,24,28,17,30,26,10,3,23,26,home,win,112.0,LOS ANGELES CLIPPERS,88.0
SACRAMENTO KINGS,240,39,86,4,18,15,22,11,23,27,9,5,18,21,away,loss,97.0,SEATTLE SUPERSONICS,111.0
SEATTLE SUPERSONICS,240,46,84,1,9,18,23,7,33,34,14,2,16,23,home,win,111.0,SACRAMENTO KINGS,97.0
DENVER NUGGETS,240,33,78,2,6,11,17,19,35,19,3,5,24,31,away,loss,79.0,TORONTO RAPTORS,84.0
TORONTO RAPTORS,240,30,74,4,8,20,33,11,26,19,11,4,11,23,home,win,84.0,DENVER NUGGETS,79.0
