team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW ORLEANS PELICANS,240,39,84,7,23,14,21,6,36,27,3,6,11,19,away,loss,99.0,CHICAGO BULLS,107.0
CHICAGO BULLS,240,43,101,8,20,13,23,21,42,22,10,6,10,20,home,win,107.0,NEW ORLEANS PELICANS,99.0
LOS ANGELES LAKERS,240,36,80,10,21,15,27,6,34,21,3,2,14,20,away,loss,97.0,LOS ANGELES CLIPPERS,113.0
LOS ANGELES CLIPPERS,240,48,92,10,28,7,8,7,35,28,6,6,7,24,home,win,113.0,LOS ANGELES LAKERS,97.0
SAN ANTONIO SPURS,240,36,71,9,20,24,34,6,27,15,8,1,16,18,away,loss,105.0,PHOENIX SUNS,108.0
PHOENIX SUNS,240,39,85,8,21,22,24,15,30,18,10,0,15,30,home,win,108.0,SAN ANTONIO SPURS,105.0
ORLANDO MAGIC,240,38,82,12,34,19,27,7,33,23,10,2,14,28,away,loss,107.0,UTAH JAZZ,114.0
UTAH JAZZ,240,41,83,7,26,25,36,9,35,28,6,2,13,20,home,win,114.0,ORLANDO MAGIC,107.0
PHILADELPHIA 76ERS,240,36,87,10,31,11,21,15,34,20,6,2,16,19,away,loss,93.0,WASHINGTON WIZARDS,109.0
WASHINGTON WIZARDS,240,44,91,8,17,13,18,12,38,18,9,2,11,18,home,win,109.0,PHILADELPHIA 76ERS,93.0
