team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
HOUSTON ROCKETS,240,37,85,12,36,11,13,12,31,22,9,7,26,26,away,loss,97.0,ATLANTA HAWKS,112.0
ATLANTA HAWKS,240,45,85,8,20,14,24,13,31,29,17,6,19,13,home,win,112.0,HOUSTON ROCKETS,97.0
DENVER NUGGETS,240,31,94,7,25,17,20,16,32,15,8,2,16,15,away,loss,86.0,DETROIT PISTONS,103.0
DETROIT PISTONS,240,40,84,7,20,16,22,9,38,22,9,9,13,16,home,win,103.0,DENVER NUGGETS,86.0
CHICAGO BULLS,240,34,79,6,18,20,25,13,27,17,8,5,16,13,away,loss,94.0,INDIANA PACERS,111.0
INDIANA PACERS,240,46,86,12,26,7,12,8,28,27,8,9,11,20,home,win,111.0,CHICAGO BULLS,94.0
SACRAMENTO KINGS,240,33,84,10,28,15,19,13,23,27,8,3,14,19,away,loss,91.0,MILWAUKEE BUCKS,117.0
MILWAUKEE BUCKS,240,41,82,14,33,21,25,17,36,28,12,10,15,22,home,win,117.0,SACRAMENTO KINGS,91.0
MINNESOTA TIMBERWOLVES,240,33,84,4,19,22,29,17,24,12,7,8,17,19,away,loss,92.0,OKLAHOMA CITY THUNDER,112.0
OKLAHOMA CITY THUNDER,240,45,86,7,16,15,24,11,30,24,9,9,12,21,home,win,112.0,MINNESOTA TIMBERWOLVES,92.0
WASHINGTON WIZARDS,240,34,86,6,17,12,17,14,35,11,4,5,10,23,away,loss,86.0,ORLANDO MAGIC,88.0
ORLANDO MAGIC,240,31,78,9,28,17,27,10,33,21,4,6,8,16,home,win,88.0,WASHINGTON WIZARDS,86.0
CLEVELAND CAVALIERS,240,37,91,14,38,14,18,11,38,23,10,5,16,15,away,win,102.0,PHILADELPHIA 76ERS,101.0
PHILADELPHIA 76ERS,240,40,87,14,38,7,12,5,40,21,9,9,17,23,home,loss,101.0,CLEVELAND CAVALIERS,102.0
LOS ANGELES CLIPPERS,240,47,91,9,23,13,14,7,34,24,8,6,8,19,away,win,116.0,SAN ANTONIO SPURS,92.0
SAN ANTONIO SPURS,240,30,74,10,25,22,25,7,33,19,5,5,15,18,home,loss,92.0,LOS ANGELES CLIPPERS,116.0
