team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,48,87,9,20,16,21,13,39,28,4,8,11,19,away,win,121.0,BOSTON CELTICS,114.0
BOSTON CELTICS,240,40,91,15,42,19,20,9,24,26,6,3,5,17,home,loss,114.0,DETROIT PISTONS,121.0
LOS ANGELES LAKERS,240,33,81,2,8,28,41,18,42,17,12,3,23,24,away,win,96.0,CHICAGO BULLS,90.0
CHICAGO BULLS,240,32,91,4,21,22,29,14,32,22,15,11,14,26,home,loss,90.0,LOS ANGELES LAKERS,96.0
SAN ANTONIO SPURS,240,33,71,11,19,17,24,7,35,16,7,6,11,11,away,win,94.0,DALLAS MAVERICKS,87.0
DALLAS MAVERICKS,240,33,77,10,30,11,14,8,29,16,5,3,11,18,home,loss,87.0,SAN ANTONIO SPURS,94.0
MIAMI HEAT,240,41,93,9,24,15,26,11,37,26,14,7,6,25,away,win,106.0,DENVER NUGGETS,98.0
DENVER NUGGETS,240,38,91,7,22,15,24,14,41,28,3,7,19,21,home,loss,98.0,MIAMI HEAT,106.0
NEW YORK KNICKS,240,41,91,13,32,11,15,12,27,24,8,3,13,26,away,win,106.0,MINNESOTA TIMBERWOLVES,104.0
MINNESOTA TIMBERWOLVES,240,34,77,4,19,32,39,11,29,17,9,5,15,17,home,loss,104.0,NEW YORK KNICKS,106.0
WASHINGTON WIZARDS,265,44,98,10,28,17,26,11,37,25,8,3,11,25,away,loss,115.0,OKLAHOMA CITY THUNDER,126.0
OKLAHOMA CITY THUNDER,265,46,95,12,30,22,31,9,38,28,10,4,13,22,home,win,126.0,WASHINGTON WIZARDS,115.0
ATLANTA HAWKS,240,45,89,9,25,8,10,7,33,20,9,6,20,22,away,loss,107.0,PHOENIX SUNS,109.0
PHOENIX SUNS,240,40,89,10,21,19,25,13,28,15,11,4,15,17,home,win,109.0,ATLANTA HAWKS,107.0
INDIANA PACERS,240,36,72,6,14,31,35,4,28,19,3,4,15,14,away,loss,109.0,PORTLAND TRAIL BLAZERS,131.0
PORTLAND TRAIL BLAZERS,240,51,94,12,32,17,19,14,26,29,13,2,6,23,home,win,131.0,INDIANA PACERS,109.0
MEMPHIS GRIZZLIES,240,36,82,11,27,22,26,12,18,16,13,1,14,25,away,loss,105.0,TORONTO RAPTORS,120.0
TORONTO RAPTORS,240,38,69,16,32,28,33,10,33,23,7,4,18,25,home,win,120.0,MEMPHIS GRIZZLIES,105.0
