team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,47,104,12,37,11,14,11,40,29,19,7,12,19,away,win,117.0,BROOKLYN NETS,101.0
BROOKLYN NETS,240,38,86,13,35,12,16,7,39,22,6,6,26,15,home,loss,101.0,GOLDEN STATE WARRIORS,117.0
BOSTON CELTICS,240,38,92,10,39,23,27,9,35,19,10,2,10,27,away,win,109.0,INDIANA PACERS,102.0
INDIANA PACERS,240,35,82,7,23,25,29,8,42,20,5,3,19,21,home,loss,102.0,BOSTON CELTICS,109.0
SAN ANTONIO SPURS,240,37,92,6,19,21,25,18,37,19,8,7,12,23,away,loss,101.0,LOS ANGELES CLIPPERS,106.0
LOS ANGELES CLIPPERS,240,39,83,11,28,17,22,6,34,18,8,6,12,22,home,win,106.0,SAN ANTONIO SPURS,101.0
LOS ANGELES LAKERS,240,40,90,14,38,13,15,9,31,18,7,2,13,14,away,loss,107.0,MIAMI HEAT,115.0
MIAMI HEAT,240,45,84,11,22,14,21,10,37,25,7,6,12,15,home,win,115.0,LOS ANGELES LAKERS,107.0
ORLANDO MAGIC,240,39,90,5,27,12,16,10,31,21,7,7,16,14,away,loss,95.0,NEW YORK KNICKS,106.0
NEW YORK KNICKS,240,41,96,9,20,15,17,18,34,26,9,9,15,18,home,win,106.0,ORLANDO MAGIC,95.0
