team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHILADELPHIA 76ERS,240,33,78,12,29,15,18,7,32,27,8,6,22,19,away,loss,93.0,ATLANTA HAWKS,110.0
ATLANTA HAWKS,240,45,91,7,20,13,23,11,36,24,8,5,13,18,home,win,110.0,PHILADELPHIA 76ERS,93.0
PORTLAND TRAIL BLAZERS,265,43,92,10,25,31,36,9,28,26,12,4,14,26,away,win,127.0,BOSTON CELTICS,123.0
BOSTON CELTICS,265,42,92,13,35,26,31,14,33,26,6,2,21,29,home,loss,123.0,PORTLAND TRAIL BLAZERS,127.0
SACRAMENTO KINGS,240,37,84,9,26,16,21,9,31,20,7,5,9,23,away,loss,99.0,CHICAGO BULLS,102.0
CHICAGO BULLS,240,34,83,6,17,28,33,14,34,22,7,7,11,18,home,win,102.0,SACRAMENTO KINGS,99.0
BROOKLYN NETS,240,38,88,17,41,12,15,4,36,30,9,3,12,17,away,loss,105.0,CHARLOTTE HORNETS,112.0
CHARLOTTE HORNETS,240,39,82,14,30,20,22,6,40,26,7,4,13,18,home,win,112.0,BROOKLYN NETS,105.0
SAN ANTONIO SPURS,265,48,96,10,26,12,14,10,36,32,6,6,13,22,away,win,118.0,CLEVELAND CAVALIERS,115.0
CLEVELAND CAVALIERS,265,45,91,13,34,12,22,11,36,25,7,1,18,16,home,loss,115.0,SAN ANTONIO SPURS,118.0
LOS ANGELES CLIPPERS,240,40,96,10,32,8,8,10,25,23,5,2,7,23,away,loss,98.0,DENVER NUGGETS,123.0
DENVER NUGGETS,240,46,87,10,24,21,26,10,35,30,4,0,10,16,home,win,123.0,LOS ANGELES CLIPPERS,98.0
WASHINGTON WIZARDS,240,39,91,8,26,26,33,13,34,23,12,3,11,22,away,loss,112.0,DETROIT PISTONS,113.0
DETROIT PISTONS,240,43,87,11,28,16,22,13,36,25,9,4,20,27,home,win,113.0,WASHINGTON WIZARDS,112.0
HOUSTON ROCKETS,240,41,80,16,42,21,25,6,40,27,11,6,12,25,away,win,119.0,MEMPHIS GRIZZLIES,95.0
MEMPHIS GRIZZLIES,240,33,89,9,34,20,28,14,27,19,10,4,12,17,home,loss,95.0,HOUSTON ROCKETS,119.0
MILWAUKEE BUCKS,240,33,79,6,18,25,32,12,29,17,6,2,11,18,away,loss,97.0,MIAMI HEAT,109.0
MIAMI HEAT,240,41,77,13,30,14,22,5,34,18,8,3,11,24,home,win,109.0,MILWAUKEE BUCKS,97.0
PHOENIX SUNS,240,37,85,9,24,24,27,14,30,15,9,4,13,18,away,win,107.0,NEW YORK KNICKS,105.0
NEW YORK KNICKS,240,40,89,11,21,14,16,15,31,20,6,3,12,20,home,loss,105.0,PHOENIX SUNS,107.0
INDIANA PACERS,240,39,77,10,20,12,17,4,32,17,10,3,16,23,away,loss,100.0,UTAH JAZZ,109.0
UTAH JAZZ,240,39,84,6,24,25,32,10,32,24,11,3,14,15,home,win,109.0,INDIANA PACERS,100.0
