team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE HORNETS,240,29,88,3,23,15,19,15,25,16,11,1,13,17,away,loss,76.0,ATLANTA HAWKS,103.0
ATLANTA HAWKS,240,41,79,7,27,14,18,11,39,30,6,4,16,17,home,win,103.0,CHARLOTTE HORNETS,76.0
DENVER NUGGETS,240,41,84,18,42,9,14,10,43,31,7,1,16,14,away,win,109.0,DALLAS MAVERICKS,91.0
DALLAS MAVERICKS,240,35,88,12,40,9,11,8,34,24,8,4,13,11,home,loss,91.0,DENVER NUGGETS,109.0
NEW ORLEANS PELICANS,240,37,79,7,22,15,20,5,34,29,5,5,16,16,away,loss,96.0,LOS ANGELES LAKERS,108.0
LOS ANGELES LAKERS,240,42,88,8,22,16,23,8,39,24,15,3,11,18,home,win,108.0,NEW ORLEANS PELICANS,96.0
OKLAHOMA CITY THUNDER,240,37,86,7,22,19,25,18,36,22,7,4,17,21,away,win,100.0,MINNESOTA TIMBERWOLVES,98.0
MINNESOTA TIMBERWOLVES,240,38,86,5,20,17,25,11,24,24,12,3,11,17,home,loss,98.0,OKLAHOMA CITY THUNDER,100.0
PHOENIX SUNS,240,41,109,8,30,14,24,18,30,19,8,3,9,23,away,loss,104.0,SACRAMENTO KINGS,129.0
SACRAMENTO KINGS,240,43,83,9,19,34,43,8,47,28,7,2,13,23,home,win,129.0,PHOENIX SUNS,104.0
