team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW YORK KNICKS,265,35,93,7,27,21,26,14,41,20,8,7,17,23,away,loss,98.0,ATLANTA HAWKS,102.0
ATLANTA HAWKS,265,37,101,7,27,21,27,17,38,19,8,3,13,19,home,win,102.0,NEW YORK KNICKS,98.0
BROOKLYN NETS,240,37,86,13,32,12,16,9,28,21,9,6,14,22,away,loss,99.0,CHICAGO BULLS,101.0
CHICAGO BULLS,240,35,88,3,13,28,29,17,37,20,8,8,18,17,home,win,101.0,BROOKLYN NETS,99.0
MINNESOTA TIMBERWOLVES,240,42,94,7,25,12,17,16,27,29,8,3,8,15,away,loss,103.0,DENVER NUGGETS,105.0
DENVER NUGGETS,240,42,81,10,28,11,14,8,30,29,6,4,15,17,home,win,105.0,MINNESOTA TIMBERWOLVES,103.0
MILWAUKEE BUCKS,240,48,84,11,22,12,16,3,35,36,8,5,7,14,away,win,119.0,DETROIT PISTONS,94.0
DETROIT PISTONS,240,39,88,6,24,10,16,11,33,28,4,1,10,12,home,loss,94.0,MILWAUKEE BUCKS,119.0
TORONTO RAPTORS,240,40,103,13,35,18,22,19,26,24,13,6,7,18,away,loss,111.0,GOLDEN STATE WARRIORS,121.0
GOLDEN STATE WARRIORS,240,46,81,14,23,15,18,9,42,33,4,9,20,16,home,win,121.0,TORONTO RAPTORS,111.0
LOS ANGELES CLIPPERS,240,37,94,11,37,13,18,16,42,15,6,4,11,20,away,loss,98.0,NEW ORLEANS PELICANS,102.0
NEW ORLEANS PELICANS,240,40,87,10,29,12,21,8,37,23,11,5,6,16,home,win,102.0,LOS ANGELES CLIPPERS,98.0
CHARLOTTE HORNETS,240,46,84,10,24,18,19,10,36,25,7,3,13,13,away,win,120.0,ORLANDO MAGIC,101.0
ORLANDO MAGIC,240,42,86,9,34,8,10,9,24,25,7,7,13,15,home,loss,101.0,CHARLOTTE HORNETS,120.0
SACRAMENTO KINGS,240,31,79,9,28,18,23,6,33,20,8,3,11,20,away,loss,89.0,PORTLAND TRAIL BLAZERS,102.0
PORTLAND TRAIL BLAZERS,240,35,74,12,25,20,22,5,40,19,6,4,15,16,home,win,102.0,SACRAMENTO KINGS,89.0
PHOENIX SUNS,240,36,74,7,16,19,24,7,26,20,11,4,21,25,away,loss,98.0,SAN ANTONIO SPURS,119.0
SAN ANTONIO SPURS,240,47,87,5,17,20,25,16,30,20,11,7,16,20,home,win,119.0,PHOENIX SUNS,98.0
INDIANA PACERS,240,35,79,11,28,24,29,5,29,24,10,4,13,29,away,loss,105.0,WASHINGTON WIZARDS,111.0
WASHINGTON WIZARDS,240,38,78,8,22,27,37,15,39,21,8,1,18,27,home,win,111.0,INDIANA PACERS,105.0
