team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
SACRAMENTO KINGS,240,41,79,11,27,16,26,8,30,27,6,5,9,23,away,win,109.0,CHARLOTTE HORNETS,106.0
CHARLOTTE HORNETS,240,36,75,12,37,22,24,7,27,24,4,7,11,25,home,loss,106.0,SACRAMENTO KINGS,109.0
LOS ANGELES CLIPPERS,240,36,82,12,28,14,22,8,24,24,7,2,14,18,away,loss,98.0,GOLDEN STATE WARRIORS,144.0
GOLDEN STATE WARRIORS,240,57,92,17,34,13,16,9,39,35,9,7,11,17,home,win,144.0,LOS ANGELES CLIPPERS,98.0
DETROIT PISTONS,240,46,89,4,12,7,12,13,29,11,6,3,12,16,away,loss,103.0,MIAMI HEAT,116.0
MIAMI HEAT,240,42,80,14,28,18,23,9,29,18,6,6,11,19,home,win,116.0,DETROIT PISTONS,103.0
BOSTON CELTICS,265,37,89,14,41,24,30,9,35,26,6,7,13,23,away,win,112.0,MILWAUKEE BUCKS,108.0
MILWAUKEE BUCKS,265,37,87,9,21,25,32,9,38,23,6,6,15,25,home,loss,108.0,BOSTON CELTICS,112.0
BROOKLYN NETS,240,41,85,7,21,20,25,5,35,20,6,6,14,18,away,loss,109.0,MINNESOTA TIMBERWOLVES,129.0
MINNESOTA TIMBERWOLVES,240,47,93,9,20,26,32,13,36,27,8,8,11,21,home,win,129.0,BROOKLYN NETS,109.0
DENVER NUGGETS,240,39,80,8,25,37,42,9,39,17,7,3,14,25,away,win,123.0,PHOENIX SUNS,112.0
PHOENIX SUNS,240,41,91,6,21,24,32,11,32,20,9,3,10,36,home,loss,112.0,DENVER NUGGETS,123.0
MEMPHIS GRIZZLIES,240,41,80,11,26,9,10,7,24,13,8,1,7,23,away,win,102.0,UTAH JAZZ,95.0
UTAH JAZZ,240,29,62,10,25,27,29,4,27,19,3,4,13,18,home,loss,95.0,MEMPHIS GRIZZLIES,102.0
