team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW YORK KNICKS,240,37,99,12,32,16,20,11,36,26,9,6,8,27,away,loss,102.0,CHARLOTTE HORNETS,107.0
CHARLOTTE HORNETS,240,35,80,8,22,29,42,10,42,16,3,9,10,14,home,win,107.0,NEW YORK KNICKS,102.0
MINNESOTA TIMBERWOLVES,240,41,89,10,35,10,12,8,24,22,8,3,13,15,away,loss,102.0,GOLDEN STATE WARRIORS,115.0
GOLDEN STATE WARRIORS,240,45,81,11,22,14,17,12,33,25,9,8,18,14,home,win,115.0,MINNESOTA TIMBERWOLVES,102.0
MEMPHIS GRIZZLIES,240,37,73,9,25,27,33,2,32,23,5,5,6,19,away,win,110.0,MIAMI HEAT,107.0
MIAMI HEAT,240,40,81,11,31,16,24,8,31,18,3,6,9,21,home,loss,107.0,MEMPHIS GRIZZLIES,110.0
DETROIT PISTONS,240,37,82,1,19,13,17,6,26,11,7,1,8,20,away,loss,88.0,OKLAHOMA CITY THUNDER,106.0
OKLAHOMA CITY THUNDER,240,42,83,8,23,14,26,10,33,23,4,3,10,16,home,win,106.0,DETROIT PISTONS,88.0
SAN ANTONIO SPURS,240,40,75,9,24,23,29,6,32,22,7,6,14,17,away,win,112.0,WASHINGTON WIZARDS,100.0
WASHINGTON WIZARDS,240,42,88,6,22,10,14,12,28,21,11,1,12,26,home,loss,100.0,SAN ANTONIO SPURS,112.0
