team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,34,93,7,25,23,34,15,35,16,14,3,19,30,away,loss,98.0,BROOKLYN NETS,126.0
BROOKLYN NETS,240,43,95,8,29,32,42,17,44,25,11,5,17,26,home,win,126.0,PHOENIX SUNS,98.0
LOS ANGELES CLIPPERS,240,36,80,9,27,14,21,9,36,18,6,2,17,16,away,loss,95.0,DALLAS MAVERICKS,97.0
DALLAS MAVERICKS,240,38,82,9,26,12,18,4,30,26,11,4,9,18,home,win,97.0,LOS ANGELES CLIPPERS,95.0
TORONTO RAPTORS,240,35,79,6,23,25,32,11,40,10,9,3,17,21,away,win,101.0,MIAMI HEAT,84.0
MIAMI HEAT,240,32,82,6,23,14,23,10,26,20,8,11,16,23,home,loss,84.0,TORONTO RAPTORS,101.0
NEW YORK KNICKS,240,36,88,5,22,18,20,9,31,23,5,9,11,20,away,loss,95.0,PORTLAND TRAIL BLAZERS,110.0
PORTLAND TRAIL BLAZERS,240,39,80,11,21,21,29,10,40,15,8,2,13,20,home,win,110.0,NEW YORK KNICKS,95.0
MEMPHIS GRIZZLIES,240,34,78,10,29,12,15,10,32,18,4,4,13,18,away,loss,90.0,SAN ANTONIO SPURS,97.0
SAN ANTONIO SPURS,240,37,77,8,26,15,23,6,29,26,6,5,6,19,home,win,97.0,MEMPHIS GRIZZLIES,90.0
