team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MIAMI HEAT,240,42,91,5,20,11,18,14,29,25,5,5,12,22,away,loss,100.0,CHICAGO BULLS,105.0
CHICAGO BULLS,240,38,84,1,8,28,31,12,35,17,8,6,11,15,home,win,105.0,MIAMI HEAT,100.0
CHARLOTTE HORNETS,240,39,86,10,27,17,24,12,27,24,5,0,14,24,away,loss,105.0,CLEVELAND CAVALIERS,116.0
CLEVELAND CAVALIERS,240,42,73,13,31,19,28,7,33,25,8,2,17,24,home,win,116.0,CHARLOTTE HORNETS,105.0
DALLAS MAVERICKS,240,32,79,11,34,12,14,6,26,18,7,3,9,18,away,loss,87.0,HOUSTON ROCKETS,109.0
HOUSTON ROCKETS,240,37,74,19,37,16,22,10,38,31,4,1,15,16,home,win,109.0,DALLAS MAVERICKS,87.0
PORTLAND TRAIL BLAZERS,240,40,82,16,37,15,16,9,32,22,6,4,17,20,away,loss,111.0,INDIANA PACERS,118.0
INDIANA PACERS,240,40,83,15,29,23,28,10,29,24,11,9,13,13,home,win,118.0,PORTLAND TRAIL BLAZERS,111.0
NEW ORLEANS PELICANS,240,40,83,8,19,17,26,8,26,25,3,1,16,15,away,loss,105.0,LOS ANGELES CLIPPERS,133.0
LOS ANGELES CLIPPERS,240,54,94,17,36,8,9,9,31,34,10,2,10,22,home,win,133.0,NEW ORLEANS PELICANS,105.0
GOLDEN STATE WARRIORS,240,34,77,9,27,12,20,10,32,15,6,8,23,23,away,loss,89.0,MEMPHIS GRIZZLIES,110.0
MEMPHIS GRIZZLIES,240,38,87,8,26,26,29,11,36,23,10,5,10,19,home,win,110.0,GOLDEN STATE WARRIORS,89.0
DENVER NUGGETS,240,47,83,8,19,19,25,9,35,25,2,4,12,20,away,win,121.0,ORLANDO MAGIC,113.0
ORLANDO MAGIC,240,43,88,11,27,16,24,5,26,27,7,5,5,18,home,loss,113.0,DENVER NUGGETS,121.0
BROOKLYN NETS,240,36,87,7,27,22,25,11,36,21,6,2,16,16,away,loss,101.0,SAN ANTONIO SPURS,130.0
SAN ANTONIO SPURS,240,50,94,14,26,16,18,8,41,38,11,7,10,18,home,win,130.0,BROOKLYN NETS,101.0
SACRAMENTO KINGS,240,34,90,9,26,7,13,12,22,17,10,4,10,14,away,loss,84.0,UTAH JAZZ,104.0
UTAH JAZZ,240,37,77,13,29,17,18,13,41,23,9,10,22,16,home,win,104.0,SACRAMENTO KINGS,84.0
MILWAUKEE BUCKS,240,40,79,13,25,12,15,7,33,22,1,3,20,21,away,loss,105.0,WASHINGTON WIZARDS,110.0
WASHINGTON WIZARDS,240,40,88,8,21,22,28,12,28,29,10,3,9,17,home,win,110.0,MILWAUKEE BUCKS,105.0
