team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,40,90,11,24,15,17,11,41,14,6,6,17,20,away,loss,106.0,BROOKLYN NETS,107.0
BROOKLYN NETS,240,39,92,10,31,19,24,10,34,24,15,6,13,13,home,win,107.0,CHICAGO BULLS,106.0
BOSTON CELTICS,240,45,87,17,39,14,17,5,38,35,2,5,9,19,away,win,121.0,CHARLOTTE HORNETS,114.0
CHARLOTTE HORNETS,240,38,84,9,28,29,32,7,35,22,5,5,7,15,home,loss,114.0,BOSTON CELTICS,121.0
NEW ORLEANS PELICANS,240,42,86,5,21,12,19,6,28,24,3,1,8,15,away,loss,101.0,GOLDEN STATE WARRIORS,123.0
GOLDEN STATE WARRIORS,240,49,96,10,33,15,16,14,39,37,2,4,9,15,home,win,123.0,NEW ORLEANS PELICANS,101.0
INDIANA PACERS,240,51,86,11,22,14,19,6,39,35,6,4,15,15,away,win,127.0,ORLANDO MAGIC,112.0
ORLANDO MAGIC,240,41,84,14,30,16,22,4,29,29,10,2,13,16,home,loss,112.0,INDIANA PACERS,127.0
MILWAUKEE BUCKS,240,35,79,6,27,14,20,6,37,18,10,4,15,21,away,win,90.0,PHILADELPHIA 76ERS,82.0
PHILADELPHIA 76ERS,240,27,77,8,31,20,23,10,37,23,9,1,17,16,home,loss,82.0,MILWAUKEE BUCKS,90.0
UTAH JAZZ,240,31,78,6,19,18,24,9,38,19,2,9,10,18,away,loss,86.0,PORTLAND TRAIL BLAZERS,101.0
PORTLAND TRAIL BLAZERS,240,37,91,13,30,14,16,12,35,15,5,6,3,16,home,win,101.0,UTAH JAZZ,86.0
LOS ANGELES CLIPPERS,240,42,84,6,22,8,14,8,37,21,8,7,6,15,away,win,98.0,SAN ANTONIO SPURS,87.0
SAN ANTONIO SPURS,240,34,80,8,22,11,14,7,33,20,3,3,13,17,home,loss,87.0,LOS ANGELES CLIPPERS,98.0
MIAMI HEAT,240,37,80,7,18,25,36,8,28,23,13,7,13,19,away,win,106.0,WASHINGTON WIZARDS,103.0
WASHINGTON WIZARDS,240,39,81,8,22,17,22,12,32,21,7,6,19,24,home,loss,103.0,MIAMI HEAT,106.0
