team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,43,88,7,18,8,9,8,25,34,8,7,13,16,away,loss,101.0,CHICAGO BULLS,118.0
CHICAGO BULLS,240,45,86,9,21,19,21,13,34,34,8,6,12,14,home,win,118.0,INDIANA PACERS,101.0
BOSTON CELTICS,240,39,81,15,31,11,17,4,38,25,4,6,13,26,away,win,104.0,CHARLOTTE HORNETS,98.0
CHARLOTTE HORNETS,240,32,79,9,32,25,33,6,32,22,8,6,8,17,home,loss,98.0,BOSTON CELTICS,104.0
ORLANDO MAGIC,240,38,84,8,28,15,26,13,37,21,6,5,20,23,away,loss,99.0,CLEVELAND CAVALIERS,105.0
CLEVELAND CAVALIERS,240,36,88,11,37,22,30,13,27,17,8,6,9,27,home,win,105.0,ORLANDO MAGIC,99.0
PORTLAND TRAIL BLAZERS,265,45,98,10,32,15,21,5,40,23,10,8,15,30,away,win,115.0,DENVER NUGGETS,113.0
DENVER NUGGETS,265,38,100,6,23,31,39,16,45,19,10,5,17,21,home,loss,113.0,PORTLAND TRAIL BLAZERS,115.0
BROOKLYN NETS,240,37,84,11,34,23,28,11,34,23,12,6,18,22,away,loss,108.0,MILWAUKEE BUCKS,110.0
MILWAUKEE BUCKS,240,41,88,8,22,20,24,8,36,25,14,5,14,23,home,win,110.0,BROOKLYN NETS,108.0
MEMPHIS GRIZZLIES,240,37,86,9,25,21,26,11,29,19,3,2,12,30,away,loss,104.0,NEW YORK KNICKS,111.0
NEW YORK KNICKS,240,40,76,6,21,25,39,6,35,24,4,4,12,25,home,win,111.0,MEMPHIS GRIZZLIES,104.0
ATLANTA HAWKS,240,42,85,5,20,15,23,6,41,31,11,7,12,14,away,win,104.0,PHILADELPHIA 76ERS,72.0
PHILADELPHIA 76ERS,240,28,80,5,18,11,15,4,35,16,9,5,20,20,home,loss,72.0,ATLANTA HAWKS,104.0
MINNESOTA TIMBERWOLVES,240,37,70,7,22,22,31,7,29,19,6,5,11,25,away,loss,103.0,SACRAMENTO KINGS,106.0
SACRAMENTO KINGS,240,39,85,9,26,19,25,11,20,24,6,5,13,24,home,win,106.0,MINNESOTA TIMBERWOLVES,103.0
NEW ORLEANS PELICANS,240,32,86,4,22,11,15,7,38,14,6,5,9,19,away,loss,79.0,SAN ANTONIO SPURS,98.0
SAN ANTONIO SPURS,240,35,83,10,24,18,23,6,44,21,6,7,9,15,home,win,98.0,NEW ORLEANS PELICANS,79.0
