team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,40,92,5,23,11,16,10,41,17,8,8,6,17,away,loss,96.0,BROOKLYN NETS,98.0
BROOKLYN NETS,240,38,88,10,29,12,19,11,35,22,1,6,10,13,home,win,98.0,DETROIT PISTONS,96.0
GOLDEN STATE WARRIORS,240,43,78,13,30,13,16,4,42,34,10,2,16,20,away,win,112.0,DALLAS MAVERICKS,87.0
DALLAS MAVERICKS,240,33,92,11,34,10,12,13,26,24,8,2,11,14,home,loss,87.0,GOLDEN STATE WARRIORS,112.0
LOS ANGELES CLIPPERS,240,45,84,15,33,28,32,13,35,23,4,4,15,21,away,win,133.0,LOS ANGELES LAKERS,109.0
LOS ANGELES LAKERS,240,43,92,6,20,17,27,14,27,23,8,3,8,22,home,loss,109.0,LOS ANGELES CLIPPERS,133.0
PHOENIX SUNS,240,36,82,4,16,21,29,10,31,14,5,5,24,23,away,loss,97.0,MIAMI HEAT,112.0
MIAMI HEAT,240,42,96,11,27,17,23,17,32,17,13,5,14,25,home,win,112.0,PHOENIX SUNS,97.0
SAN ANTONIO SPURS,240,37,77,8,24,18,22,9,24,22,12,5,15,19,away,win,100.0,MINNESOTA TIMBERWOLVES,93.0
MINNESOTA TIMBERWOLVES,240,32,72,7,15,22,25,12,27,20,10,2,23,24,home,loss,93.0,SAN ANTONIO SPURS,100.0
MEMPHIS GRIZZLIES,240,32,79,9,35,9,13,4,37,17,7,3,15,20,away,loss,82.0,NEW ORLEANS PELICANS,95.0
NEW ORLEANS PELICANS,240,35,88,9,29,16,19,12,39,16,8,3,12,17,home,win,95.0,MEMPHIS GRIZZLIES,82.0
MILWAUKEE BUCKS,240,38,90,7,16,10,12,13,36,16,8,8,13,22,away,win,93.0,PORTLAND TRAIL BLAZERS,90.0
PORTLAND TRAIL BLAZERS,240,35,83,4,21,16,26,13,36,15,8,6,14,14,home,loss,90.0,MILWAUKEE BUCKS,93.0
CHICAGO BULLS,265,42,90,14,37,22,27,9,30,25,9,10,14,24,away,loss,120.0,TORONTO RAPTORS,122.0
TORONTO RAPTORS,265,47,95,8,23,20,27,16,34,18,6,4,16,23,home,win,122.0,CHICAGO BULLS,120.0
