team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,41,78,8,31,14,25,8,33,17,6,5,15,29,away,loss,104.0,BOSTON CELTICS,109.0
BOSTON CELTICS,240,36,87,12,36,25,30,12,27,24,6,2,9,21,home,win,109.0,TORONTO RAPTORS,104.0
NEW YORK KNICKS,240,35,99,6,27,19,31,21,37,23,16,7,13,18,away,win,95.0,BROOKLYN NETS,90.0
BROOKLYN NETS,240,37,88,5,25,11,16,12,37,17,4,7,20,24,home,loss,90.0,NEW YORK KNICKS,95.0
MINNESOTA TIMBERWOLVES,240,41,94,7,21,8,10,12,26,26,7,3,13,19,away,loss,97.0,CLEVELAND CAVALIERS,125.0
CLEVELAND CAVALIERS,240,48,89,15,37,14,22,12,36,37,10,10,10,13,home,win,125.0,MINNESOTA TIMBERWOLVES,97.0
PHILADELPHIA 76ERS,240,35,77,6,22,19,26,5,34,21,5,2,13,21,away,loss,95.0,DALLAS MAVERICKS,113.0
DALLAS MAVERICKS,240,40,86,10,26,23,28,15,36,22,10,4,11,19,home,win,113.0,PHILADELPHIA 76ERS,95.0
MEMPHIS GRIZZLIES,240,45,92,14,30,15,20,11,35,28,6,4,8,24,away,win,119.0,DENVER NUGGETS,99.0
DENVER NUGGETS,240,32,80,9,25,26,35,11,34,25,7,2,17,17,home,loss,99.0,MEMPHIS GRIZZLIES,119.0
NEW ORLEANS PELICANS,240,41,82,5,21,11,14,3,32,21,6,5,14,15,away,loss,98.0,DETROIT PISTONS,118.0
DETROIT PISTONS,240,48,88,10,26,12,17,5,37,28,9,0,10,13,home,win,118.0,NEW ORLEANS PELICANS,98.0
CHARLOTTE HORNETS,240,39,88,9,31,24,26,6,39,33,4,3,10,14,away,loss,111.0,GOLDEN STATE WARRIORS,126.0
GOLDEN STATE WARRIORS,240,47,96,21,48,11,14,9,38,35,9,13,10,18,home,win,126.0,CHARLOTTE HORNETS,111.0
ATLANTA HAWKS,240,34,86,7,26,18,21,9,34,13,10,6,15,14,away,loss,93.0,MIAMI HEAT,116.0
MIAMI HEAT,240,45,93,12,32,14,19,10,37,23,10,11,12,18,home,win,116.0,ATLANTA HAWKS,93.0
CHICAGO BULLS,240,49,81,6,15,24,30,4,38,25,7,2,9,19,away,win,128.0,OKLAHOMA CITY THUNDER,100.0
OKLAHOMA CITY THUNDER,240,38,100,10,37,14,17,11,26,17,6,4,9,23,home,loss,100.0,CHICAGO BULLS,128.0
INDIANA PACERS,240,33,69,9,20,23,26,5,33,25,5,1,17,23,away,win,98.0,ORLANDO MAGIC,88.0
ORLANDO MAGIC,240,31,77,6,24,20,28,7,28,17,12,3,14,22,home,loss,88.0,INDIANA PACERS,98.0
LOS ANGELES CLIPPERS,240,44,85,5,19,31,38,8,38,20,9,8,10,28,away,win,124.0,PHOENIX SUNS,114.0
PHOENIX SUNS,240,39,96,7,20,29,35,17,27,21,5,3,12,27,home,loss,114.0,LOS ANGELES CLIPPERS,124.0
MILWAUKEE BUCKS,240,32,73,9,23,15,25,9,30,19,10,7,17,21,away,loss,88.0,UTAH JAZZ,104.0
UTAH JAZZ,240,36,78,11,29,21,27,11,35,22,11,2,15,23,home,win,104.0,MILWAUKEE BUCKS,88.0
