team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,41,87,20,44,17,22,13,30,33,10,4,14,22,away,win,119.0,ATLANTA HAWKS,111.0
ATLANTA HAWKS,240,38,82,13,28,22,31,14,33,19,6,6,19,23,home,loss,111.0,GOLDEN STATE WARRIORS,119.0
INDIANA PACERS,240,37,81,12,30,2,3,6,35,29,3,5,15,17,away,loss,88.0,CHARLOTTE HORNETS,100.0
CHARLOTTE HORNETS,240,35,86,11,31,19,21,13,37,21,10,2,10,8,home,win,100.0,INDIANA PACERS,88.0
MIAMI HEAT,240,39,91,16,35,12,14,8,30,23,7,6,7,19,away,win,106.0,CLEVELAND CAVALIERS,98.0
CLEVELAND CAVALIERS,240,35,78,9,27,19,29,11,41,15,3,6,17,15,home,loss,98.0,MIAMI HEAT,106.0
SACRAMENTO KINGS,240,36,83,6,16,18,21,11,29,20,9,1,15,18,away,loss,96.0,DENVER NUGGETS,108.0
DENVER NUGGETS,240,37,74,13,30,21,28,7,33,28,11,2,17,18,home,win,108.0,SACRAMENTO KINGS,96.0
CHICAGO BULLS,240,34,83,8,28,19,21,7,30,21,3,5,10,20,away,loss,95.0,DETROIT PISTONS,109.0
DETROIT PISTONS,240,45,92,6,21,13,20,10,38,26,7,3,6,19,home,win,109.0,CHICAGO BULLS,95.0
BOSTON CELTICS,240,34,83,10,35,24,29,7,30,22,9,2,11,31,away,loss,102.0,LOS ANGELES CLIPPERS,116.0
LOS ANGELES CLIPPERS,240,39,73,9,20,29,47,8,39,23,7,5,13,24,home,win,116.0,BOSTON CELTICS,102.0
BROOKLYN NETS,240,39,73,14,30,30,38,7,34,16,12,5,16,27,away,win,122.0,MEMPHIS GRIZZLIES,109.0
MEMPHIS GRIZZLIES,240,34,77,10,25,31,39,8,29,23,7,2,15,29,home,loss,109.0,BROOKLYN NETS,122.0
NEW YORK KNICKS,240,40,86,6,14,27,28,12,33,26,6,1,9,23,away,win,113.0,ORLANDO MAGIC,105.0
ORLANDO MAGIC,240,40,85,9,32,16,24,11,31,23,4,5,13,23,home,loss,105.0,NEW YORK KNICKS,113.0
MILWAUKEE BUCKS,240,41,83,14,33,16,20,9,32,28,7,7,12,16,away,win,112.0,PHILADELPHIA 76ERS,98.0
PHILADELPHIA 76ERS,240,39,89,8,30,12,19,14,28,30,5,3,12,20,home,loss,98.0,MILWAUKEE BUCKS,112.0
HOUSTON ROCKETS,240,41,88,14,39,14,17,7,36,19,3,3,12,20,away,loss,110.0,SAN ANTONIO SPURS,112.0
SAN ANTONIO SPURS,240,40,88,11,28,21,23,9,35,24,6,6,9,13,home,win,112.0,HOUSTON ROCKETS,110.0
NEW ORLEANS PELICANS,240,30,84,10,33,13,18,13,34,16,11,3,20,15,away,loss,83.0,UTAH JAZZ,88.0
UTAH JAZZ,240,33,81,10,27,12,15,12,34,16,10,2,19,17,home,win,88.0,NEW ORLEANS PELICANS,83.0
