team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DENVER NUGGETS,240,44,84,11,23,24,31,9,38,21,7,6,17,23,away,win,123.0,BOSTON CELTICS,107.0
BOSTON CELTICS,240,41,90,8,25,17,21,11,28,31,3,4,11,24,home,loss,107.0,DENVER NUGGETS,123.0
MILWAUKEE BUCKS,265,30,82,6,29,9,12,9,42,14,11,2,27,26,away,loss,75.0,DALLAS MAVERICKS,86.0
DALLAS MAVERICKS,265,33,88,9,38,11,12,10,36,14,12,2,15,20,home,win,86.0,MILWAUKEE BUCKS,75.0
PHOENIX SUNS,240,40,91,6,20,22,28,11,29,20,8,2,17,30,away,loss,108.0,LOS ANGELES LAKERS,119.0
LOS ANGELES LAKERS,240,41,90,10,23,27,35,15,38,22,8,5,19,22,home,win,119.0,PHOENIX SUNS,108.0
PORTLAND TRAIL BLAZERS,240,32,71,14,33,22,27,5,32,19,7,5,15,25,away,win,100.0,MEMPHIS GRIZZLIES,94.0
MEMPHIS GRIZZLIES,240,31,81,6,26,26,32,12,32,15,9,5,13,20,home,loss,94.0,PORTLAND TRAIL BLAZERS,100.0
UTAH JAZZ,240,38,75,8,25,30,35,7,27,21,6,4,10,19,away,win,114.0,NEW YORK KNICKS,109.0
NEW YORK KNICKS,240,42,83,8,20,17,19,10,29,18,8,5,12,26,home,loss,109.0,UTAH JAZZ,114.0
SACRAMENTO KINGS,240,34,78,5,16,23,31,13,34,21,4,5,9,22,away,win,96.0,TORONTO RAPTORS,91.0
TORONTO RAPTORS,240,30,84,7,30,24,31,13,30,22,6,5,6,26,home,loss,91.0,SACRAMENTO KINGS,96.0
