team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
WASHINGTON WIZARDS,240,32,82,6,16,36,48,18,26,19,14,3,15,28,away,win,106.0,ATLANTA HAWKS,97.0
ATLANTA HAWKS,240,30,71,3,13,34,39,13,26,12,8,11,23,30,home,loss,97.0,WASHINGTON WIZARDS,106.0
PORTLAND TRAIL BLAZERS,240,39,88,5,15,15,21,24,29,22,8,3,13,20,away,loss,98.0,DALLAS MAVERICKS,105.0
DALLAS MAVERICKS,240,41,87,9,20,14,20,19,26,26,7,4,10,19,home,win,105.0,PORTLAND TRAIL BLAZERS,98.0
BOSTON CELTICS,240,30,81,2,14,24,31,14,30,22,9,5,11,17,away,loss,86.0,NEW YORK KNICKS,89.0
NEW YORK KNICKS,240,32,86,10,23,15,17,19,34,23,3,7,14,23,home,win,89.0,BOSTON CELTICS,86.0
HOUSTON ROCKETS,240,26,80,9,28,13,16,15,35,16,4,8,18,24,away,win,74.0,PHILADELPHIA 76ERS,66.0
PHILADELPHIA 76ERS,240,23,73,0,9,20,27,10,34,17,10,5,14,18,home,loss,66.0,HOUSTON ROCKETS,74.0
ORLANDO MAGIC,240,30,70,3,8,25,33,5,26,16,6,7,11,32,away,loss,88.0,UTAH JAZZ,90.0
UTAH JAZZ,240,32,88,0,3,26,33,23,29,21,6,7,11,22,home,win,90.0,ORLANDO MAGIC,88.0
