team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,36,86,6,22,18,26,14,33,26,8,9,13,19,away,win,96.0,BOSTON CELTICS,89.0
BOSTON CELTICS,240,32,84,9,22,16,20,9,32,22,8,4,13,22,home,loss,89.0,MEMPHIS GRIZZLIES,96.0
MILWAUKEE BUCKS,240,31,81,6,16,19,33,14,30,20,9,8,15,22,away,loss,87.0,CHICAGO BULLS,97.0
CHICAGO BULLS,240,36,85,4,11,21,25,14,40,25,11,6,15,28,home,win,97.0,MILWAUKEE BUCKS,87.0
SAN ANTONIO SPURS,240,31,84,3,11,18,33,20,28,18,3,6,14,29,away,loss,83.0,LOS ANGELES CLIPPERS,91.0
LOS ANGELES CLIPPERS,240,31,79,1,9,28,37,15,37,13,7,5,16,29,home,win,91.0,SAN ANTONIO SPURS,83.0
DETROIT PISTONS,265,28,73,2,8,21,28,10,32,16,15,5,23,19,away,win,79.0,NEW YORK KNICKS,78.0
NEW YORK KNICKS,265,33,85,3,14,9,14,12,35,16,10,5,20,25,home,loss,78.0,DETROIT PISTONS,79.0
INDIANA PACERS,240,35,81,5,20,14,19,12,31,20,8,10,17,16,away,win,89.0,PHOENIX SUNS,82.0
PHOENIX SUNS,240,34,79,2,7,12,19,12,29,20,9,8,16,19,home,loss,82.0,INDIANA PACERS,89.0
NEW JERSEY NETS,240,28,72,5,15,23,29,4,21,19,9,6,10,27,away,loss,84.0,UTAH JAZZ,91.0
UTAH JAZZ,240,34,70,0,4,23,30,12,39,19,5,6,14,25,home,win,91.0,NEW JERSEY NETS,84.0
