team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,34,83,1,12,9,12,10,40,18,11,6,15,20,away,win,78.0,BOSTON CELTICS,68.0
BOSTON CELTICS,240,24,82,9,34,11,13,16,32,15,6,3,17,16,home,loss,68.0,DETROIT PISTONS,78.0
PHOENIX SUNS,240,33,81,2,16,14,17,11,29,22,11,6,17,21,away,loss,82.0,CHICAGO BULLS,87.0
CHICAGO BULLS,240,33,88,6,22,15,20,18,31,25,12,1,16,19,home,win,87.0,PHOENIX SUNS,82.0
SAN ANTONIO SPURS,240,40,76,2,5,16,29,15,38,25,7,5,18,21,away,win,98.0,DENVER NUGGETS,74.0
DENVER NUGGETS,240,28,76,1,8,17,24,11,26,18,10,5,15,21,home,loss,74.0,SAN ANTONIO SPURS,98.0
GOLDEN STATE WARRIORS,240,25,75,6,19,9,11,5,25,19,7,4,11,18,away,loss,65.0,HOUSTON ROCKETS,83.0
HOUSTON ROCKETS,240,35,75,6,14,7,8,8,42,23,5,3,18,16,home,win,83.0,GOLDEN STATE WARRIORS,65.0
INDIANA PACERS,240,28,69,8,21,23,28,8,41,14,6,5,13,21,away,win,87.0,MIAMI HEAT,65.0
MIAMI HEAT,240,25,75,2,11,13,20,11,34,16,5,4,12,20,home,loss,65.0,INDIANA PACERS,87.0
MILWAUKEE BUCKS,240,32,82,6,22,18,26,13,33,24,10,3,15,20,away,win,88.0,PHILADELPHIA 76ERS,76.0
PHILADELPHIA 76ERS,240,30,83,4,17,12,19,15,33,15,8,2,22,24,home,loss,76.0,MILWAUKEE BUCKS,88.0
PORTLAND TRAIL BLAZERS,265,45,91,6,16,12,18,19,30,23,9,1,14,17,away,loss,108.0,SEATTLE SUPERSONICS,119.0
SEATTLE SUPERSONICS,265,45,84,15,33,14,17,7,26,29,7,8,12,19,home,win,119.0,PORTLAND TRAIL BLAZERS,108.0
DALLAS MAVERICKS,240,33,82,7,20,21,24,9,24,20,11,12,13,24,away,loss,94.0,UTAH JAZZ,108.0
UTAH JAZZ,240,39,83,5,11,25,33,17,35,24,8,7,17,20,home,win,108.0,DALLAS MAVERICKS,94.0
