team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHILADELPHIA 76ERS,240,42,75,6,11,22,25,12,27,18,12,5,14,15,away,win,112.0,ATLANTA HAWKS,91.0
ATLANTA HAWKS,240,37,82,6,17,11,15,15,17,16,9,4,16,20,home,loss,91.0,PHILADELPHIA 76ERS,112.0
SAN ANTONIO SPURS,240,37,80,1,9,25,34,15,33,26,8,1,8,20,away,win,100.0,CHICAGO BULLS,73.0
CHICAGO BULLS,240,28,70,3,10,14,20,6,28,19,6,2,15,23,home,loss,73.0,SAN ANTONIO SPURS,100.0
GOLDEN STATE WARRIORS,240,41,83,5,14,18,29,14,32,23,8,5,16,23,away,loss,105.0,DALLAS MAVERICKS,107.0
DALLAS MAVERICKS,240,41,92,6,15,19,23,16,31,20,11,9,11,21,home,win,107.0,GOLDEN STATE WARRIORS,105.0
PORTLAND TRAIL BLAZERS,265,38,87,8,22,22,29,14,34,23,10,7,24,25,away,loss,106.0,DENVER NUGGETS,109.0
DENVER NUGGETS,265,41,91,10,18,17,22,9,29,33,13,5,15,28,home,win,109.0,PORTLAND TRAIL BLAZERS,106.0
MIAMI HEAT,240,34,78,4,8,21,28,14,33,23,8,9,14,18,away,win,93.0,MEMPHIS GRIZZLIES,88.0
MEMPHIS GRIZZLIES,240,35,89,7,14,11,17,17,27,16,8,3,13,22,home,loss,88.0,MIAMI HEAT,93.0
NEW JERSEY NETS,240,37,90,7,18,9,16,13,24,26,7,4,8,23,away,loss,90.0,SEATTLE SUPERSONICS,96.0
SEATTLE SUPERSONICS,240,35,75,4,15,22,25,7,36,26,6,5,12,19,home,win,96.0,NEW JERSEY NETS,90.0
