team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ORLANDO MAGIC,240,36,80,6,22,32,39,11,25,24,9,3,17,23,away,loss,110.0,BOSTON CELTICS,130.0
BOSTON CELTICS,240,43,82,14,25,30,35,14,31,29,14,6,16,28,home,win,130.0,ORLANDO MAGIC,110.0
MIAMI HEAT,240,32,72,3,8,25,36,10,29,23,10,6,10,20,away,win,92.0,CHICAGO BULLS,87.0
CHICAGO BULLS,240,36,78,3,10,12,15,11,31,21,6,3,14,26,home,loss,87.0,MIAMI HEAT,92.0
LOS ANGELES CLIPPERS,240,32,74,3,11,19,28,10,30,14,10,3,16,14,away,loss,86.0,MILWAUKEE BUCKS,92.0
MILWAUKEE BUCKS,240,37,74,5,11,13,18,6,29,23,10,0,17,24,home,win,92.0,LOS ANGELES CLIPPERS,86.0
CLEVELAND CAVALIERS,240,30,83,8,19,8,12,17,27,22,6,3,16,23,away,loss,76.0,PHILADELPHIA 76ERS,85.0
PHILADELPHIA 76ERS,240,32,71,2,5,19,27,8,32,16,9,4,13,20,home,win,85.0,CLEVELAND CAVALIERS,76.0
NEW JERSEY NETS,240,35,87,4,12,13,19,18,29,25,11,5,15,24,away,loss,87.0,PHOENIX SUNS,89.0
PHOENIX SUNS,240,33,81,2,7,21,25,13,31,15,7,7,15,18,home,win,89.0,NEW JERSEY NETS,87.0
MINNESOTA TIMBERWOLVES,240,33,78,5,11,7,12,11,32,18,6,4,18,22,away,loss,78.0,PORTLAND TRAIL BLAZERS,85.0
PORTLAND TRAIL BLAZERS,240,29,79,5,16,22,27,13,30,18,10,5,12,16,home,win,85.0,MINNESOTA TIMBERWOLVES,78.0
LOS ANGELES LAKERS,240,32,75,4,18,16,25,16,28,17,7,7,22,28,away,loss,84.0,UTAH JAZZ,92.0
UTAH JAZZ,240,29,68,2,6,32,36,9,23,17,11,8,18,24,home,win,92.0,LOS ANGELES LAKERS,84.0
