team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CLEVELAND CAVALIERS,240,29,68,2,13,21,25,7,34,14,8,7,17,17,away,loss,81.0,ATLANTA HAWKS,84.0
ATLANTA HAWKS,240,35,84,6,21,8,14,11,23,22,11,5,15,18,home,win,84.0,CLEVELAND CAVALIERS,81.0
MIAMI HEAT,240,42,76,3,5,22,28,7,38,26,11,6,16,20,away,win,109.0,DALLAS MAVERICKS,95.0
DALLAS MAVERICKS,240,33,81,8,18,21,27,8,27,19,7,5,14,28,home,loss,95.0,MIAMI HEAT,109.0
GOLDEN STATE WARRIORS,240,38,79,3,11,16,24,20,23,19,6,6,17,23,away,loss,95.0,LOS ANGELES CLIPPERS,109.0
LOS ANGELES CLIPPERS,240,41,82,8,13,19,24,15,23,21,6,7,12,21,home,win,109.0,GOLDEN STATE WARRIORS,95.0
PORTLAND TRAIL BLAZERS,265,41,94,6,23,16,24,16,29,28,9,4,11,22,away,win,104.0,MILWAUKEE BUCKS,103.0
MILWAUKEE BUCKS,265,43,91,8,21,9,12,12,32,28,6,5,14,24,home,loss,103.0,PORTLAND TRAIL BLAZERS,104.0
HOUSTON ROCKETS,240,38,83,8,19,20,28,16,29,26,8,4,9,16,away,win,104.0,PHOENIX SUNS,97.0
PHOENIX SUNS,240,38,87,2,10,19,23,16,29,27,4,4,12,22,home,loss,97.0,HOUSTON ROCKETS,104.0
MINNESOTA TIMBERWOLVES,240,38,73,3,10,37,43,7,31,19,8,8,12,36,away,win,116.0,UTAH JAZZ,105.0
UTAH JAZZ,240,33,80,6,22,33,44,13,26,25,6,5,10,34,home,loss,105.0,MINNESOTA TIMBERWOLVES,116.0
