team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,35,93,3,15,16,19,22,19,14,7,4,15,22,away,loss,89.0,ATLANTA HAWKS,104.0
ATLANTA HAWKS,240,35,72,8,15,26,31,12,34,18,8,7,18,17,home,win,104.0,PHOENIX SUNS,89.0
UTAH JAZZ,240,40,80,4,11,16,22,15,22,24,9,7,14,27,away,win,100.0,DETROIT PISTONS,97.0
DETROIT PISTONS,240,30,65,10,23,27,33,6,25,24,9,9,17,23,home,loss,97.0,UTAH JAZZ,100.0
LOS ANGELES CLIPPERS,240,33,88,7,16,19,20,19,33,16,4,6,16,27,away,loss,92.0,LOS ANGELES LAKERS,98.0
LOS ANGELES LAKERS,240,35,78,5,9,23,34,13,26,21,12,5,8,21,home,win,98.0,LOS ANGELES CLIPPERS,92.0
BOSTON CELTICS,240,35,98,10,34,23,25,20,28,21,17,2,12,23,away,win,103.0,MEMPHIS GRIZZLIES,97.0
MEMPHIS GRIZZLIES,240,35,72,4,15,23,27,5,37,21,6,11,20,23,home,loss,97.0,BOSTON CELTICS,103.0
INDIANA PACERS,240,38,79,8,27,14,20,11,36,25,5,3,14,14,away,win,98.0,MINNESOTA TIMBERWOLVES,85.0
MINNESOTA TIMBERWOLVES,240,34,92,4,20,13,14,18,29,20,2,5,9,18,home,loss,85.0,INDIANA PACERS,98.0
MIAMI HEAT,240,28,81,4,8,18,19,10,24,16,4,7,13,26,away,loss,78.0,NEW JERSEY NETS,97.0
NEW JERSEY NETS,240,36,72,3,9,22,32,11,36,18,6,7,15,17,home,win,97.0,MIAMI HEAT,78.0
DENVER NUGGETS,240,42,84,2,8,16,22,13,30,26,9,0,26,28,away,loss,102.0,ORLANDO MAGIC,124.0
ORLANDO MAGIC,240,46,84,7,27,25,28,3,24,28,17,9,12,24,home,win,124.0,DENVER NUGGETS,102.0
WASHINGTON WIZARDS,240,40,86,7,13,16,19,16,25,21,5,4,10,28,away,win,103.0,SEATTLE SUPERSONICS,98.0
SEATTLE SUPERSONICS,240,31,73,6,10,30,35,10,25,22,6,3,11,25,home,loss,98.0,WASHINGTON WIZARDS,103.0
