team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,31,93,2,9,8,12,19,26,21,7,7,21,22,away,loss,72.0,LOS ANGELES CLIPPERS,103.0
LOS ANGELES CLIPPERS,240,37,81,8,18,21,23,11,36,25,12,15,18,15,home,win,103.0,INDIANA PACERS,72.0
MEMPHIS GRIZZLIES,240,36,79,5,16,16,19,14,32,26,9,7,16,23,away,win,93.0,PHILADELPHIA 76ERS,87.0
PHILADELPHIA 76ERS,240,35,91,1,11,16,22,21,26,24,9,11,11,16,home,loss,87.0,MEMPHIS GRIZZLIES,93.0
DALLAS MAVERICKS,265,45,87,8,21,22,29,8,34,26,6,7,9,25,away,win,120.0,SACRAMENTO KINGS,114.0
SACRAMENTO KINGS,265,42,102,5,12,25,31,20,31,25,5,3,10,26,home,loss,114.0,DALLAS MAVERICKS,120.0
MILWAUKEE BUCKS,240,32,73,9,26,10,14,12,25,19,10,4,20,23,away,loss,83.0,SEATTLE SUPERSONICS,97.0
SEATTLE SUPERSONICS,240,37,75,6,18,17,19,10,26,25,9,1,15,13,home,win,97.0,MILWAUKEE BUCKS,83.0
BOSTON CELTICS,240,29,73,7,24,20,26,14,36,14,9,8,10,19,away,win,85.0,TORONTO RAPTORS,69.0
TORONTO RAPTORS,240,28,88,4,25,9,14,18,32,20,6,5,12,22,home,loss,69.0,BOSTON CELTICS,85.0
