team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ORLANDO MAGIC,240,36,81,9,24,23,29,11,36,18,5,4,17,21,away,loss,104.0,ATLANTA HAWKS,107.0
ATLANTA HAWKS,240,42,85,4,14,19,28,9,33,24,8,2,12,23,home,win,107.0,ORLANDO MAGIC,104.0
BOSTON CELTICS,240,32,86,11,19,9,18,11,31,23,10,2,10,25,away,loss,84.0,CHICAGO BULLS,87.0
CHICAGO BULLS,240,27,73,3,13,30,37,14,42,21,7,8,16,13,home,win,87.0,BOSTON CELTICS,84.0
DENVER NUGGETS,240,34,86,9,22,22,28,12,28,24,6,8,8,22,away,loss,99.0,CLEVELAND CAVALIERS,109.0
CLEVELAND CAVALIERS,240,41,83,9,19,18,21,11,36,30,4,7,14,25,home,win,109.0,DENVER NUGGETS,99.0
WASHINGTON WIZARDS,240,38,73,2,6,24,33,14,33,20,9,2,15,20,away,win,102.0,DALLAS MAVERICKS,95.0
DALLAS MAVERICKS,240,40,83,7,18,8,14,11,19,26,8,1,11,28,home,loss,95.0,WASHINGTON WIZARDS,102.0
PHILADELPHIA 76ERS,240,33,74,0,4,17,20,14,33,14,3,4,19,19,away,loss,83.0,MEMPHIS GRIZZLIES,92.0
MEMPHIS GRIZZLIES,240,33,76,7,21,19,23,5,28,20,8,4,9,16,home,win,92.0,PHILADELPHIA 76ERS,83.0
NEW JERSEY NETS,240,30,90,5,17,14,22,15,28,20,10,3,8,12,away,loss,79.0,MILWAUKEE BUCKS,95.0
MILWAUKEE BUCKS,240,41,84,7,15,6,11,13,44,24,6,5,17,16,home,win,95.0,NEW JERSEY NETS,79.0
HOUSTON ROCKETS,240,35,81,7,15,20,23,16,21,20,6,2,16,20,away,loss,97.0,MINNESOTA TIMBERWOLVES,107.0
MINNESOTA TIMBERWOLVES,240,41,74,3,9,22,27,9,26,28,6,6,13,28,home,win,107.0,HOUSTON ROCKETS,97.0
INDIANA PACERS,240,38,89,3,12,20,28,11,27,19,9,3,10,18,away,loss,99.0,NEW YORK KNICKS,101.0
NEW YORK KNICKS,240,38,80,7,17,18,24,13,39,24,6,6,19,23,home,win,101.0,INDIANA PACERS,99.0
SEATTLE SUPERSONICS,240,36,84,8,20,12,17,12,23,27,6,4,13,20,away,loss,92.0,PORTLAND TRAIL BLAZERS,113.0
PORTLAND TRAIL BLAZERS,240,45,81,3,11,20,28,12,30,34,9,3,11,18,home,win,113.0,SEATTLE SUPERSONICS,92.0
GOLDEN STATE WARRIORS,240,34,74,7,15,26,34,14,24,15,11,9,23,26,away,loss,101.0,UTAH JAZZ,111.0
UTAH JAZZ,240,42,79,2,3,25,27,12,25,30,8,11,18,25,home,win,111.0,GOLDEN STATE WARRIORS,101.0
