slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hilarne01,Nenê Hilário,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,WIN,1686,10,14,0,0,4,7,4,2,2,0,0,1,1,20.4
smithjr01,J.R. Smith,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,WIN,1391,10,18,6,11,2,2,1,3,1,0,0,2,2,18.9
webbech01,Chris Webber,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,WIN,1738,6,9,0,0,7,9,3,6,2,2,0,2,2,18.8
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,WIN,1851,12,25,0,2,4,5,4,4,5,0,1,5,4,16.5
kirilan01,Andrei Kirilenko,UTAH JAZZ,HOME,ATLANTA HAWKS,WIN,1955,3,5,0,1,5,6,1,3,4,2,4,1,1,16.1
azubuke01,Kelenna Azubuike,GOLDEN STATE WARRIORS,AWAY,DENVER NUGGETS,LOSS,2268,8,12,3,4,4,5,1,0,1,0,2,3,3,16.0
cambyma01,Marcus Camby,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,WIN,1654,4,5,0,0,0,3,2,5,7,3,1,0,2,15.6
fishede01,Derek Fisher,UTAH JAZZ,HOME,ATLANTA HAWKS,WIN,1844,4,8,1,2,5,5,1,2,4,2,0,0,2,15.3
harrial01,Al Harrington,GOLDEN STATE WARRIORS,AWAY,DENVER NUGGETS,LOSS,2344,11,23,2,7,0,0,3,5,6,0,0,4,3,14.9
okurme01,Mehmet Okur,UTAH JAZZ,HOME,ATLANTA HAWKS,WIN,1820,4,9,2,3,9,10,0,6,1,1,0,3,2,13.6
hamilri01,Richard Hamilton,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,WIN,2127,6,9,2,4,1,1,0,3,5,0,0,2,3,12.3
