slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
kleizli01,Linas Kleiza,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2500,13,21,4,8,11,14,3,6,2,1,0,2,3,33.4
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,2077,10,15,4,6,7,8,1,3,4,2,0,4,3,25.3
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2351,8,14,2,4,2,4,3,13,4,3,1,0,2,24.3
iversal01,Allen Iverson,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2674,9,19,0,2,10,12,1,3,9,3,0,3,3,24.2
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,2350,10,22,4,10,6,8,2,5,4,2,0,2,2,22.7
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,2695,7,20,0,1,5,6,13,6,5,1,1,2,2,20.7
willide01,Deron Williams,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,2086,10,18,1,4,2,2,1,4,12,1,0,5,2,19.9
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,2334,9,24,1,5,8,12,3,6,7,0,2,3,1,19.0
barbole01,Leandro Barbosa,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1847,8,12,3,4,3,3,0,2,5,2,0,4,2,18.1
cambyma01,Marcus Camby,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2624,4,13,0,1,0,0,7,17,1,2,11,3,5,15.9
nashst01,Steve Nash,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2209,5,15,1,4,2,2,0,0,20,2,0,5,2,14.7
farmajo01,Jordan Farmar,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1399,6,12,3,7,1,2,1,2,4,4,0,2,3,14.5
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,2264,10,21,0,1,3,5,0,3,6,2,0,4,1,14.2
cartean01,Anthony Carter,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2006,1,3,0,1,3,4,0,4,11,4,0,1,2,14.0
bellra01,Raja Bell,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2542,6,11,2,4,2,2,1,4,3,1,1,1,5,13.4
diawbo01,Boris Diaw,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2501,9,13,1,2,0,0,1,5,5,0,2,6,3,13.4
varejan01,Anderson Varejão,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1949,6,9,0,0,0,0,6,8,0,1,0,2,1,13.3
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,2422,7,17,0,0,6,10,3,8,1,0,4,3,3,13.1
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1974,7,11,0,0,3,5,2,4,1,0,2,2,3,12.8
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1600,6,13,0,0,4,5,2,5,0,3,3,3,5,11.9
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,2286,8,20,0,1,7,8,2,0,2,0,0,2,4,11.0
korveky01,Kyle Korver,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,1476,6,11,4,8,0,0,0,3,3,0,1,1,6,11.0
okurme01,Mehmet Okur,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,1932,6,11,2,3,2,2,0,6,2,0,0,2,4,10.3
boozeca01,Carlos Boozer,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,2002,9,18,0,0,0,3,3,8,2,0,1,3,3,10.2
kirilan01,Andrei Kirilenko,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,1574,3,5,0,1,3,4,0,2,5,0,2,0,4,10.2
smithjr01,J.R. Smith,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,1080,5,12,1,4,2,2,2,0,1,1,1,0,3,9.2
milescj01,C.J. Miles,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,551,2,4,2,3,2,2,1,0,0,1,0,0,2,6.9
vujacsa01,Sasha Vujačić,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,877,4,9,2,5,0,0,0,2,1,1,0,0,2,6.8
gibsoda01,Daniel Gibson,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1693,4,9,2,5,1,1,0,1,2,0,0,1,3,5.8
barrybr01,Brent Barry,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,921,2,6,2,6,0,0,0,1,2,1,0,0,0,5.3
jonesda01,Damon Jones,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1133,3,3,1,1,0,0,0,2,0,0,0,1,1,5.3
brownde02,Devin Brown,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,960,1,3,0,0,2,2,0,1,4,1,0,0,4,4.8
arizatr01,Trevor Ariza,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1117,1,5,0,2,0,0,4,2,2,1,0,0,1,4.3
pavloal01,Sasha Pavlović,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1131,1,4,0,2,2,2,1,3,0,1,0,0,1,3.8
turiaro01,Ronny Turiaf,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1553,4,7,0,0,1,3,1,3,0,0,0,2,2,3.7
brewero02,Ronnie Brewer,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,722,2,3,0,0,1,2,3,0,0,0,0,1,2,3.6
hartja01,Jason Hart,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,794,0,3,0,0,4,4,0,0,2,1,0,0,2,3.5
finlemi01,Michael Finley,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1082,2,5,0,2,0,0,0,3,1,1,0,1,0,2.9
najered01,Eduardo Nájera,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,1100,1,2,0,0,0,0,1,3,1,0,1,1,1,2.6
obertfa01,Fabricio Oberto,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1078,0,0,0,0,0,0,0,3,1,2,1,1,3,2.1
hughela01,Larry Hughes,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1803,2,7,0,1,0,0,0,3,3,2,1,2,4,2.0
collija03,Jarron Collins,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,460,0,1,0,0,0,0,1,3,1,0,0,0,0,1.6
horryro01,Robert Horry,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,551,0,2,0,1,0,0,3,1,0,1,0,0,1,1.6
millspa01,Paul Millsap,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,1366,1,8,0,0,1,2,2,1,4,2,1,2,3,1.4
vaughja01,Jacque Vaughn,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,616,0,0,0,0,0,0,0,1,2,0,0,0,1,1.3
goodedr01,Drew Gooden,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1423,2,7,0,0,0,0,3,2,1,1,0,2,3,1.1
harprma01,Matt Harpring,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,1082,2,7,0,0,3,4,1,3,1,1,0,4,2,1.0
bowenbr01,Bruce Bowen,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,2036,1,4,0,1,0,0,0,3,1,0,0,0,2,0.4
bonnema01,Matt Bonner,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,354,0,1,0,1,0,0,1,1,0,0,0,0,0,0.3
skinnbr01,Brian Skinner,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1350,0,3,0,0,0,0,2,7,0,1,4,4,3,0.0
diawaya01,Yakhouba Diawara,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,65,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
wafervo01,Von Wafer,DENVER NUGGETS,HOME,UTAH JAZZ,WIN,65,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
elsonfr01,Francisco Elson,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,205,0,2,0,0,0,0,1,1,0,0,0,0,1,-0.8
udokaim01,Ime Udoka,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,794,1,3,0,1,0,0,2,1,0,0,0,2,2,-0.8
pricero01,Ronnie Price,UTAH JAZZ,AWAY,DENVER NUGGETS,LOSS,355,0,3,0,0,0,0,0,2,1,0,0,0,1,-1.2
waltolu01,Luke Walton,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1245,0,4,0,0,0,0,0,2,1,2,0,2,0,-1.5
crittja01,Javaris Crittenton,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,171,0,2,0,0,1,2,0,0,0,0,0,1,0,-1.8
brownkw01,Kwame Brown,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1512,3,8,0,0,2,4,2,4,0,1,0,7,5,-2.6
fishede01,Derek Fisher,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1481,1,6,1,2,0,0,0,2,1,1,0,3,3,-2.7
