team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DALLAS MAVERICKS,240,36,74,7,19,24,25,5,36,20,5,9,13,25,away,win,103.0,CHICAGO BULLS,98.0
CHICAGO BULLS,240,30,87,7,16,31,34,16,28,17,7,3,10,23,home,loss,98.0,DALLAS MAVERICKS,103.0
ORLANDO MAGIC,265,45,94,11,25,22,32,12,42,28,9,10,19,26,away,win,123.0,GOLDEN STATE WARRIORS,117.0
GOLDEN STATE WARRIORS,265,42,111,9,40,24,31,18,36,28,12,3,15,25,home,loss,117.0,ORLANDO MAGIC,123.0
PORTLAND TRAIL BLAZERS,240,43,84,12,22,8,12,10,28,26,7,6,10,15,away,win,106.0,MEMPHIS GRIZZLIES,105.0
MEMPHIS GRIZZLIES,240,40,86,13,25,12,14,12,30,23,5,5,14,10,home,loss,105.0,PORTLAND TRAIL BLAZERS,106.0
ATLANTA HAWKS,240,37,83,3,17,11,15,10,31,26,4,5,12,21,away,win,88.0,PHILADELPHIA 76ERS,79.0
PHILADELPHIA 76ERS,240,30,75,2,11,17,25,8,36,14,6,5,17,16,home,loss,79.0,ATLANTA HAWKS,88.0
CHARLOTTE BOBCATS,240,27,81,7,23,18,21,13,22,16,7,5,10,18,away,loss,79.0,TORONTO RAPTORS,98.0
TORONTO RAPTORS,240,38,75,8,13,14,18,14,32,23,6,4,12,19,home,win,98.0,CHARLOTTE BOBCATS,79.0
MIAMI HEAT,240,40,75,5,12,16,31,9,24,22,7,7,12,23,away,loss,101.0,UTAH JAZZ,110.0
UTAH JAZZ,240,42,78,6,11,20,28,8,29,38,7,3,12,23,home,win,110.0,MIAMI HEAT,101.0
