team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CLEVELAND CAVALIERS,240,38,77,5,17,14,19,10,33,21,10,3,18,18,away,win,95.0,ATLANTA HAWKS,84.0
ATLANTA HAWKS,240,31,70,6,15,16,26,5,25,19,10,5,16,16,home,loss,84.0,CLEVELAND CAVALIERS,95.0
INDIANA PACERS,240,37,90,9,24,12,18,8,23,27,6,1,10,22,away,loss,95.0,CHICAGO BULLS,104.0
CHICAGO BULLS,240,38,72,6,10,22,24,7,40,24,4,6,20,21,home,win,104.0,INDIANA PACERS,95.0
NEW YORK KNICKS,240,39,76,8,26,18,24,12,32,21,6,5,10,15,away,win,104.0,DETROIT PISTONS,87.0
DETROIT PISTONS,240,33,79,5,16,16,20,9,24,16,6,2,9,23,home,loss,87.0,NEW YORK KNICKS,104.0
NEW ORLEANS HORNETS,240,42,84,5,14,11,16,9,33,20,8,7,9,23,away,loss,100.0,HOUSTON ROCKETS,108.0
HOUSTON ROCKETS,240,37,76,12,23,22,28,9,29,27,4,2,12,18,home,win,108.0,NEW ORLEANS HORNETS,100.0
GOLDEN STATE WARRIORS,240,46,83,6,15,20,28,6,32,31,9,10,15,26,away,loss,118.0,LOS ANGELES LAKERS,124.0
LOS ANGELES LAKERS,240,42,87,8,22,32,36,12,30,27,7,6,13,19,home,win,124.0,GOLDEN STATE WARRIORS,118.0
MINNESOTA TIMBERWOLVES,240,36,91,4,12,23,25,13,33,11,7,2,13,24,away,loss,99.0,SAN ANTONIO SPURS,117.0
SAN ANTONIO SPURS,240,41,86,12,24,23,31,13,36,32,8,7,13,20,home,win,117.0,MINNESOTA TIMBERWOLVES,99.0
OKLAHOMA CITY THUNDER,240,43,79,10,18,14,19,7,37,23,5,7,13,14,away,win,110.0,WASHINGTON WIZARDS,98.0
WASHINGTON WIZARDS,240,37,92,8,18,16,20,13,24,20,8,3,10,18,home,loss,98.0,OKLAHOMA CITY THUNDER,110.0
