team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE BOBCATS,240,32,69,3,13,22,30,10,24,23,5,4,17,15,away,loss,89.0,ATLANTA HAWKS,103.0
ATLANTA HAWKS,240,42,82,5,17,14,14,12,20,32,6,2,12,21,home,win,103.0,CHARLOTTE BOBCATS,89.0
PORTLAND TRAIL BLAZERS,265,34,89,5,25,22,27,16,30,19,6,1,14,18,away,loss,95.0,BOSTON CELTICS,98.0
BOSTON CELTICS,265,38,78,6,20,16,18,6,31,25,7,7,16,28,home,win,98.0,PORTLAND TRAIL BLAZERS,95.0
INDIANA PACERS,240,36,76,9,25,24,26,8,30,24,9,7,16,23,away,win,105.0,DETROIT PISTONS,93.0
DETROIT PISTONS,240,35,85,1,9,22,31,16,29,20,6,4,15,18,home,loss,93.0,INDIANA PACERS,105.0
NEW JERSEY NETS,240,26,73,3,11,24,32,11,30,17,10,5,19,26,away,loss,79.0,GOLDEN STATE WARRIORS,111.0
GOLDEN STATE WARRIORS,240,40,77,6,18,25,31,6,38,24,10,0,13,24,home,win,111.0,NEW JERSEY NETS,79.0
OKLAHOMA CITY THUNDER,240,31,77,4,14,18,23,13,33,18,6,4,16,25,away,loss,84.0,MEMPHIS GRIZZLIES,86.0
MEMPHIS GRIZZLIES,240,29,74,4,15,24,34,11,31,16,8,9,14,21,home,win,86.0,OKLAHOMA CITY THUNDER,84.0
NEW ORLEANS HORNETS,240,32,73,4,20,28,34,10,24,18,8,1,12,19,away,win,96.0,MINNESOTA TIMBERWOLVES,94.0
MINNESOTA TIMBERWOLVES,240,38,80,4,12,14,16,11,32,20,8,6,19,25,home,loss,94.0,NEW ORLEANS HORNETS,96.0
LOS ANGELES LAKERS,240,39,78,12,23,25,31,8,32,23,2,7,9,18,away,win,115.0,NEW YORK KNICKS,105.0
NEW YORK KNICKS,240,41,91,6,22,17,21,13,29,23,2,2,6,24,home,loss,105.0,LOS ANGELES LAKERS,115.0
SACRAMENTO KINGS,240,31,93,4,12,18,27,16,32,17,7,2,14,27,away,loss,84.0,ORLANDO MAGIC,100.0
ORLANDO MAGIC,240,32,74,7,25,29,33,8,43,19,10,12,23,23,home,win,100.0,SACRAMENTO KINGS,84.0
DALLAS MAVERICKS,240,32,81,3,15,14,17,9,33,20,8,5,15,18,away,loss,81.0,PHILADELPHIA 76ERS,92.0
PHILADELPHIA 76ERS,240,37,86,3,15,15,18,9,40,23,11,8,12,20,home,win,92.0,DALLAS MAVERICKS,81.0
CHICAGO BULLS,240,43,85,6,14,23,28,8,34,19,8,11,7,16,away,win,115.0,PHOENIX SUNS,104.0
PHOENIX SUNS,240,37,96,11,26,19,24,19,30,20,3,4,10,19,home,loss,104.0,CHICAGO BULLS,115.0
HOUSTON ROCKETS,240,43,78,8,16,22,27,7,36,27,9,5,15,29,away,win,116.0,SAN ANTONIO SPURS,109.0
SAN ANTONIO SPURS,240,38,91,8,22,25,33,14,27,22,5,3,11,24,home,loss,109.0,HOUSTON ROCKETS,116.0
MILWAUKEE BUCKS,240,35,79,5,26,21,24,6,33,15,7,5,11,30,away,loss,96.0,TORONTO RAPTORS,101.0
TORONTO RAPTORS,240,32,75,6,20,31,42,11,34,15,8,2,14,24,home,win,101.0,MILWAUKEE BUCKS,96.0
MIAMI HEAT,240,45,79,13,22,9,12,9,37,29,7,5,11,14,away,win,112.0,WASHINGTON WIZARDS,88.0
WASHINGTON WIZARDS,240,32,81,8,20,16,21,12,23,14,5,4,10,12,home,loss,88.0,MIAMI HEAT,112.0
