team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHILADELPHIA 76ERS,240,39,91,8,19,19,26,14,27,19,6,10,13,18,away,loss,105.0,CHARLOTTE BOBCATS,106.0
CHARLOTTE BOBCATS,240,38,78,9,17,21,26,11,33,24,6,5,17,22,home,win,106.0,PHILADELPHIA 76ERS,105.0
TORONTO RAPTORS,240,40,83,7,21,23,26,18,35,27,8,4,13,22,away,win,110.0,CHICAGO BULLS,78.0
CHICAGO BULLS,240,30,77,4,20,14,24,11,21,15,6,5,14,22,home,loss,78.0,TORONTO RAPTORS,110.0
ATLANTA HAWKS,240,32,89,2,13,14,22,16,34,16,9,3,8,22,away,win,80.0,DALLAS MAVERICKS,75.0
DALLAS MAVERICKS,240,25,67,8,24,17,24,7,39,18,3,14,16,20,home,loss,75.0,ATLANTA HAWKS,80.0
ORLANDO MAGIC,240,39,74,12,26,36,41,7,31,25,8,4,16,29,away,win,126.0,GOLDEN STATE WARRIORS,118.0
GOLDEN STATE WARRIORS,240,42,89,4,15,30,36,10,22,24,9,2,15,28,home,loss,118.0,ORLANDO MAGIC,126.0
INDIANA PACERS,240,27,72,5,21,13,19,4,30,19,7,5,20,27,away,loss,72.0,LOS ANGELES CLIPPERS,88.0
LOS ANGELES CLIPPERS,240,29,83,4,16,26,31,19,39,15,10,6,21,21,home,win,88.0,INDIANA PACERS,72.0
UTAH JAZZ,240,43,86,2,16,13,17,12,24,28,8,0,14,19,away,loss,101.0,MINNESOTA TIMBERWOLVES,108.0
MINNESOTA TIMBERWOLVES,240,44,77,4,9,16,24,8,33,19,10,4,13,19,home,win,108.0,UTAH JAZZ,101.0
SACRAMENTO KINGS,240,39,90,9,23,20,29,18,30,18,8,4,10,25,away,loss,107.0,PHOENIX SUNS,115.0
PHOENIX SUNS,240,38,88,11,24,28,34,17,26,15,6,4,9,21,home,win,115.0,SACRAMENTO KINGS,107.0
HOUSTON ROCKETS,240,34,77,4,17,17,23,11,24,16,3,2,8,22,away,loss,89.0,PORTLAND TRAIL BLAZERS,90.0
PORTLAND TRAIL BLAZERS,240,32,67,4,12,22,26,6,31,12,3,2,12,27,home,win,90.0,HOUSTON ROCKETS,89.0
DENVER NUGGETS,240,38,79,4,9,26,33,11,27,13,10,9,14,22,away,win,106.0,SAN ANTONIO SPURS,99.0
SAN ANTONIO SPURS,240,33,70,7,21,26,31,5,26,16,7,8,19,23,home,loss,99.0,DENVER NUGGETS,106.0
