team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
HOUSTON ROCKETS,265,41,81,12,18,25,28,15,26,24,6,3,21,27,away,win,119.0,BOSTON CELTICS,114.0
BOSTON CELTICS,265,43,83,4,13,24,37,11,24,24,12,4,14,27,home,loss,114.0,HOUSTON ROCKETS,119.0
MILWAUKEE BUCKS,265,35,85,6,21,10,15,15,27,17,8,10,16,22,away,loss,86.0,CHARLOTTE BOBCATS,87.0
CHARLOTTE BOBCATS,265,30,80,7,17,20,27,16,32,17,4,12,17,16,home,win,87.0,MILWAUKEE BUCKS,86.0
ATLANTA HAWKS,240,37,90,5,18,9,15,9,27,19,6,5,7,22,away,loss,88.0,CLEVELAND CAVALIERS,93.0
CLEVELAND CAVALIERS,240,33,80,6,19,21,28,14,41,14,4,9,10,16,home,win,93.0,ATLANTA HAWKS,88.0
PHOENIX SUNS,240,41,73,15,29,12,17,8,30,31,6,7,11,23,away,win,109.0,DETROIT PISTONS,94.0
DETROIT PISTONS,240,36,82,2,11,20,26,14,24,21,6,3,10,16,home,loss,94.0,PHOENIX SUNS,109.0
NEW YORK KNICKS,240,43,89,15,34,16,19,14,30,30,4,1,22,20,away,loss,117.0,GOLDEN STATE WARRIORS,128.0
GOLDEN STATE WARRIORS,240,54,94,7,21,13,19,8,32,26,12,5,10,16,home,win,128.0,NEW YORK KNICKS,117.0
MIAMI HEAT,265,38,84,7,21,22,30,12,40,12,8,8,12,20,away,win,105.0,INDIANA PACERS,96.0
INDIANA PACERS,265,31,82,10,27,24,29,8,30,18,5,3,12,22,home,loss,96.0,MIAMI HEAT,105.0
UTAH JAZZ,240,38,85,4,15,12,21,9,36,22,6,4,14,26,away,loss,92.0,LOS ANGELES LAKERS,106.0
LOS ANGELES LAKERS,240,35,81,7,20,29,37,10,38,25,7,6,9,23,home,win,106.0,UTAH JAZZ,92.0
NEW ORLEANS HORNETS,240,41,93,5,20,9,13,11,30,17,7,7,11,23,away,loss,96.0,MEMPHIS GRIZZLIES,107.0
MEMPHIS GRIZZLIES,240,40,90,5,13,22,30,17,39,15,8,5,13,17,home,win,107.0,NEW ORLEANS HORNETS,96.0
ORLANDO MAGIC,240,39,80,10,24,12,26,11,28,18,4,5,11,22,away,loss,100.0,SAN ANTONIO SPURS,112.0
SAN ANTONIO SPURS,240,43,83,6,19,20,26,8,31,21,6,4,8,25,home,win,112.0,ORLANDO MAGIC,100.0
CHICAGO BULLS,240,37,84,3,14,18,24,14,36,22,5,6,10,18,away,win,95.0,WASHINGTON WIZARDS,87.0
WASHINGTON WIZARDS,240,32,85,6,14,17,20,14,30,21,4,4,12,20,home,loss,87.0,CHICAGO BULLS,95.0
