team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW JERSEY NETS,240,42,81,5,14,14,20,12,35,18,2,8,14,22,away,win,103.0,CHARLOTTE BOBCATS,94.0
CHARLOTTE BOBCATS,240,34,81,5,19,21,26,11,25,20,7,8,14,23,home,loss,94.0,NEW JERSEY NETS,103.0
NEW YORK KNICKS,240,28,81,7,25,22,28,11,27,13,8,3,14,13,away,loss,85.0,CHICAGO BULLS,118.0
CHICAGO BULLS,240,52,86,5,13,9,13,5,44,30,10,9,10,18,home,win,118.0,NEW YORK KNICKS,85.0
MINNESOTA TIMBERWOLVES,240,31,70,3,13,20,33,8,30,21,6,1,17,19,away,loss,85.0,DETROIT PISTONS,108.0
DETROIT PISTONS,240,46,86,4,18,12,21,10,34,37,10,4,11,27,home,win,108.0,MINNESOTA TIMBERWOLVES,85.0
UTAH JAZZ,240,41,79,2,10,20,24,10,33,30,11,10,20,22,away,win,104.0,HOUSTON ROCKETS,95.0
HOUSTON ROCKETS,240,32,79,11,26,20,22,11,27,25,12,5,23,25,home,loss,95.0,UTAH JAZZ,104.0
GOLDEN STATE WARRIORS,240,35,84,10,27,14,19,3,33,24,8,3,17,25,away,loss,94.0,LOS ANGELES LAKERS,104.0
LOS ANGELES LAKERS,240,38,85,6,22,22,31,11,42,21,8,3,19,20,home,win,104.0,GOLDEN STATE WARRIORS,94.0
PHOENIX SUNS,240,41,82,6,13,21,29,10,40,26,7,9,13,26,away,win,109.0,MEMPHIS GRIZZLIES,95.0
MEMPHIS GRIZZLIES,240,32,90,8,19,23,37,15,31,17,9,3,11,23,home,loss,95.0,PHOENIX SUNS,109.0
DALLAS MAVERICKS,240,30,93,7,21,19,23,15,38,21,4,7,12,21,away,loss,86.0,OKLAHOMA CITY THUNDER,99.0
OKLAHOMA CITY THUNDER,240,35,82,7,17,22,30,9,42,22,4,10,9,18,home,win,99.0,DALLAS MAVERICKS,86.0
MIAMI HEAT,240,42,82,5,12,16,20,13,39,26,4,7,13,17,away,win,105.0,PHILADELPHIA 76ERS,78.0
PHILADELPHIA 76ERS,240,33,87,1,12,11,17,12,25,19,10,5,6,15,home,loss,78.0,MIAMI HEAT,105.0
LOS ANGELES CLIPPERS,240,36,75,7,20,8,15,14,26,15,2,5,21,22,away,loss,87.0,PORTLAND TRAIL BLAZERS,109.0
PORTLAND TRAIL BLAZERS,240,37,75,10,18,25,32,8,25,25,15,3,9,19,home,win,109.0,LOS ANGELES CLIPPERS,87.0
BOSTON CELTICS,240,30,80,9,23,26,31,8,37,19,7,7,13,23,away,win,95.0,SACRAMENTO KINGS,92.0
SACRAMENTO KINGS,240,32,84,9,20,19,30,11,37,21,6,11,12,23,home,loss,92.0,BOSTON CELTICS,95.0
