team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ORLANDO MAGIC,240,27,72,6,21,24,31,9,39,20,3,8,13,17,away,loss,84.0,ATLANTA HAWKS,86.0
ATLANTA HAWKS,240,31,76,7,13,17,20,3,35,21,9,5,10,24,home,win,86.0,ORLANDO MAGIC,84.0
DENVER NUGGETS,240,34,70,6,13,25,37,8,28,21,5,6,17,23,away,loss,99.0,BOSTON CELTICS,113.0
BOSTON CELTICS,240,44,90,4,18,21,26,17,28,30,9,5,11,34,home,win,113.0,DENVER NUGGETS,99.0
MINNESOTA TIMBERWOLVES,240,37,82,4,13,17,23,7,27,20,9,6,16,19,away,loss,95.0,CHARLOTTE BOBCATS,108.0
CHARLOTTE BOBCATS,240,45,84,7,15,11,16,12,32,24,10,11,17,21,home,win,108.0,MINNESOTA TIMBERWOLVES,95.0
MEMPHIS GRIZZLIES,240,41,90,3,13,25,33,16,25,19,11,5,19,23,away,loss,110.0,GOLDEN STATE WARRIORS,128.0
GOLDEN STATE WARRIORS,240,48,88,10,24,22,27,13,32,30,10,4,19,22,home,win,128.0,MEMPHIS GRIZZLIES,110.0
WASHINGTON WIZARDS,240,35,96,4,12,8,13,16,41,11,5,3,12,21,away,loss,82.0,INDIANA PACERS,99.0
INDIANA PACERS,240,37,83,6,28,19,29,9,44,19,7,8,10,18,home,win,99.0,WASHINGTON WIZARDS,82.0
PHILADELPHIA 76ERS,240,41,78,6,19,13,17,11,32,24,11,2,17,21,away,win,101.0,MILWAUKEE BUCKS,86.0
MILWAUKEE BUCKS,240,32,80,5,28,17,23,15,22,16,13,7,17,20,home,loss,86.0,PHILADELPHIA 76ERS,101.0
SACRAMENTO KINGS,240,29,81,5,15,16,22,13,36,16,6,5,15,20,away,loss,79.0,NEW JERSEY NETS,93.0
NEW JERSEY NETS,240,32,82,6,14,23,28,13,37,23,10,6,7,20,home,win,93.0,SACRAMENTO KINGS,79.0
CLEVELAND CAVALIERS,240,44,77,6,20,11,16,7,33,26,4,2,9,16,away,win,105.0,NEW ORLEANS HORNETS,92.0
NEW ORLEANS HORNETS,240,37,84,6,21,12,15,13,24,29,6,2,9,17,home,loss,92.0,CLEVELAND CAVALIERS,105.0
HOUSTON ROCKETS,240,38,93,9,19,19,26,13,24,20,8,4,9,19,away,loss,104.0,OKLAHOMA CITY THUNDER,122.0
OKLAHOMA CITY THUNDER,240,47,80,8,16,20,22,6,35,30,5,12,13,20,home,win,122.0,HOUSTON ROCKETS,104.0
LOS ANGELES LAKERS,240,36,79,10,20,10,17,10,34,15,7,5,13,21,away,win,92.0,SAN ANTONIO SPURS,83.0
SAN ANTONIO SPURS,240,30,80,8,27,15,19,14,31,16,6,7,12,20,home,loss,83.0,LOS ANGELES LAKERS,92.0
UTAH JAZZ,240,43,87,8,20,19,27,14,38,31,11,7,13,25,away,win,113.0,TORONTO RAPTORS,87.0
TORONTO RAPTORS,240,33,82,5,21,16,25,10,28,14,6,9,13,20,home,loss,87.0,UTAH JAZZ,113.0
