team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,44,80,9,16,14,19,9,39,21,3,3,15,23,away,win,111.0,BOSTON CELTICS,91.0
BOSTON CELTICS,240,35,80,6,21,15,24,6,23,21,11,6,9,16,home,loss,91.0,MEMPHIS GRIZZLIES,111.0
NEW JERSEY NETS,240,34,83,6,20,13,18,13,31,17,6,2,13,25,away,loss,87.0,DALLAS MAVERICKS,96.0
DALLAS MAVERICKS,240,33,75,6,13,24,29,8,32,19,8,7,12,18,home,win,96.0,NEW JERSEY NETS,87.0
UTAH JAZZ,240,45,80,6,17,19,25,15,29,35,5,5,15,22,away,win,115.0,DETROIT PISTONS,104.0
DETROIT PISTONS,240,37,85,5,19,25,27,15,18,19,10,2,9,21,home,loss,104.0,UTAH JAZZ,115.0
LOS ANGELES CLIPPERS,240,38,89,11,27,10,13,14,28,21,6,2,13,26,away,loss,97.0,MIAMI HEAT,108.0
MIAMI HEAT,240,35,77,9,17,29,35,13,35,20,10,3,10,14,home,win,108.0,LOS ANGELES CLIPPERS,97.0
DENVER NUGGETS,240,40,86,6,25,24,28,7,36,24,10,6,7,25,away,win,110.0,MINNESOTA TIMBERWOLVES,102.0
MINNESOTA TIMBERWOLVES,240,35,90,5,18,27,33,16,37,23,4,2,12,24,home,loss,102.0,DENVER NUGGETS,110.0
NEW ORLEANS HORNETS,240,34,79,3,14,12,19,8,30,16,7,5,14,17,away,loss,83.0,OKLAHOMA CITY THUNDER,98.0
OKLAHOMA CITY THUNDER,240,39,83,2,9,18,23,14,33,19,7,4,12,13,home,win,98.0,NEW ORLEANS HORNETS,83.0
CHARLOTTE BOBCATS,240,33,66,5,13,31,41,6,33,20,11,2,16,17,away,win,102.0,PHILADELPHIA 76ERS,87.0
PHILADELPHIA 76ERS,240,34,82,5,24,14,21,16,27,18,11,7,20,27,home,loss,87.0,CHARLOTTE BOBCATS,102.0
TORONTO RAPTORS,240,36,82,4,13,14,17,7,26,15,5,3,13,19,away,loss,90.0,SACRAMENTO KINGS,113.0
SACRAMENTO KINGS,240,47,93,4,11,15,20,14,38,27,7,3,10,14,home,win,113.0,TORONTO RAPTORS,90.0
NEW YORK KNICKS,240,31,77,2,17,23,27,5,29,19,10,3,8,20,away,loss,87.0,SAN ANTONIO SPURS,97.0
SAN ANTONIO SPURS,240,36,80,8,20,17,22,13,40,19,7,4,13,21,home,win,97.0,NEW YORK KNICKS,87.0
