team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,37,75,5,14,20,29,16,17,18,9,1,16,16,away,loss,99.0,ATLANTA HAWKS,112.0
ATLANTA HAWKS,240,46,73,7,14,13,18,9,22,35,12,4,17,23,home,win,112.0,DETROIT PISTONS,99.0
NEW YORK KNICKS,240,50,89,16,30,12,17,9,33,28,8,5,8,19,away,win,128.0,DALLAS MAVERICKS,94.0
DALLAS MAVERICKS,240,34,80,7,21,19,26,13,30,14,5,5,15,15,home,loss,94.0,NEW YORK KNICKS,128.0
TORONTO RAPTORS,240,43,76,8,16,18,23,7,32,31,5,6,17,23,away,loss,112.0,GOLDEN STATE WARRIORS,124.0
GOLDEN STATE WARRIORS,240,45,95,16,27,18,22,18,24,22,11,1,11,16,home,win,124.0,TORONTO RAPTORS,112.0
NEW JERSEY NETS,240,41,76,9,15,17,26,7,24,22,7,5,14,19,away,loss,108.0,HOUSTON ROCKETS,116.0
HOUSTON ROCKETS,240,46,88,5,17,19,23,14,29,23,6,1,15,22,home,win,116.0,NEW JERSEY NETS,108.0
DENVER NUGGETS,240,50,85,9,22,16,20,11,27,22,3,7,8,25,away,win,125.0,MEMPHIS GRIZZLIES,108.0
MEMPHIS GRIZZLIES,240,39,78,5,17,25,32,9,21,19,4,2,9,19,home,loss,108.0,DENVER NUGGETS,125.0
LOS ANGELES CLIPPERS,240,37,82,6,14,8,12,7,25,16,5,8,15,14,away,loss,88.0,SAN ANTONIO SPURS,118.0
SAN ANTONIO SPURS,240,51,87,9,14,7,9,7,37,32,9,4,11,12,home,win,118.0,LOS ANGELES CLIPPERS,88.0
ORLANDO MAGIC,240,41,79,8,14,19,23,15,31,20,5,7,16,20,away,win,109.0,WASHINGTON WIZARDS,95.0
WASHINGTON WIZARDS,240,40,82,2,9,13,17,9,21,24,4,6,10,19,home,loss,95.0,ORLANDO MAGIC,109.0
