team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CLEVELAND CAVALIERS,240,37,87,10,24,13,16,10,25,25,6,2,12,16,away,loss,97.0,BROOKLYN NETS,108.0
BROOKLYN NETS,240,39,71,14,29,16,21,7,34,24,10,4,17,16,home,win,108.0,CLEVELAND CAVALIERS,97.0
PORTLAND TRAIL BLAZERS,240,35,80,10,22,11,16,10,37,19,8,7,9,14,away,win,91.0,CHICAGO BULLS,74.0
CHICAGO BULLS,240,33,84,3,17,5,7,12,34,23,5,1,12,16,home,loss,74.0,PORTLAND TRAIL BLAZERS,91.0
SAN ANTONIO SPURS,240,55,98,13,24,10,14,11,40,37,6,10,14,25,away,win,133.0,DENVER NUGGETS,102.0
DENVER NUGGETS,240,35,87,6,23,26,35,10,31,15,7,8,12,19,home,loss,102.0,SAN ANTONIO SPURS,133.0
MIAMI HEAT,240,43,79,8,19,16,22,10,37,31,6,4,8,14,away,win,110.0,DETROIT PISTONS,78.0
DETROIT PISTONS,240,30,79,3,24,15,21,12,24,20,6,4,11,22,home,loss,78.0,MIAMI HEAT,110.0
MEMPHIS GRIZZLIES,240,41,81,2,12,9,16,9,24,24,9,4,9,15,away,loss,93.0,GOLDEN STATE WARRIORS,100.0
GOLDEN STATE WARRIORS,240,40,81,9,20,11,14,10,33,22,5,6,12,14,home,win,100.0,MEMPHIS GRIZZLIES,93.0
LOS ANGELES LAKERS,240,44,102,7,25,12,15,14,12,22,15,2,8,30,away,loss,107.0,MINNESOTA TIMBERWOLVES,143.0
MINNESOTA TIMBERWOLVES,240,51,76,8,18,33,40,9,40,33,6,2,21,14,home,win,143.0,LOS ANGELES LAKERS,107.0
UTAH JAZZ,240,33,68,7,21,22,27,6,25,26,8,5,18,28,away,loss,95.0,NEW ORLEANS PELICANS,102.0
NEW ORLEANS PELICANS,240,36,71,6,14,24,32,11,26,26,9,8,13,25,home,win,102.0,UTAH JAZZ,95.0
SACRAMENTO KINGS,240,31,85,9,18,10,16,17,32,17,6,1,16,22,away,loss,81.0,OKLAHOMA CITY THUNDER,94.0
OKLAHOMA CITY THUNDER,240,33,69,9,23,19,25,3,35,26,8,8,14,22,home,win,94.0,SACRAMENTO KINGS,81.0
CHARLOTTE BOBCATS,265,43,97,8,22,11,14,9,27,24,7,7,10,22,away,loss,105.0,ORLANDO MAGIC,110.0
ORLANDO MAGIC,265,39,87,6,18,26,35,19,38,17,6,6,17,14,home,win,110.0,CHARLOTTE BOBCATS,105.0
NEW YORK KNICKS,240,35,87,8,25,10,16,13,24,14,7,2,11,24,away,loss,88.0,PHOENIX SUNS,112.0
PHOENIX SUNS,240,40,88,14,33,18,23,18,38,18,8,7,12,19,home,win,112.0,NEW YORK KNICKS,88.0
BOSTON CELTICS,240,40,76,6,18,17,20,8,26,22,7,2,16,21,away,loss,103.0,TORONTO RAPTORS,105.0
TORONTO RAPTORS,240,40,86,5,20,20,22,12,24,23,10,5,10,18,home,win,105.0,BOSTON CELTICS,103.0
INDIANA PACERS,240,28,79,2,13,20,25,13,35,13,5,9,17,19,away,loss,78.0,WASHINGTON WIZARDS,91.0
WASHINGTON WIZARDS,240,34,87,7,23,16,17,12,31,20,6,4,8,21,home,win,91.0,INDIANA PACERS,78.0
