team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MIAMI HEAT,240,40,81,4,17,12,15,11,26,29,9,5,12,15,away,loss,96.0,BOSTON CELTICS,101.0
BOSTON CELTICS,240,39,77,13,28,10,12,9,27,29,1,2,13,18,home,win,101.0,MIAMI HEAT,96.0
CHARLOTTE BOBCATS,240,40,85,9,27,10,12,15,36,27,2,5,15,26,away,loss,99.0,BROOKLYN NETS,104.0
BROOKLYN NETS,240,37,75,9,20,21,35,8,31,19,7,2,7,17,home,win,104.0,CHARLOTTE BOBCATS,99.0
MINNESOTA TIMBERWOLVES,265,44,92,10,29,25,31,8,38,25,8,4,13,18,away,win,123.0,DALLAS MAVERICKS,122.0
DALLAS MAVERICKS,265,47,95,9,27,19,25,10,41,26,9,4,16,25,home,loss,122.0,MINNESOTA TIMBERWOLVES,123.0
DETROIT PISTONS,240,43,95,10,26,13,19,12,31,22,8,4,12,20,away,loss,109.0,DENVER NUGGETS,118.0
DENVER NUGGETS,240,44,86,11,27,19,27,10,36,27,7,5,12,24,home,win,118.0,DETROIT PISTONS,109.0
SAN ANTONIO SPURS,240,50,95,12,27,13,16,9,43,34,9,6,12,21,away,win,125.0,LOS ANGELES LAKERS,109.0
LOS ANGELES LAKERS,240,39,91,9,26,22,29,12,34,19,10,6,12,19,home,loss,109.0,SAN ANTONIO SPURS,125.0
UTAH JAZZ,240,37,84,7,18,5,10,10,29,20,7,2,15,22,away,loss,86.0,MEMPHIS GRIZZLIES,96.0
MEMPHIS GRIZZLIES,240,36,81,2,11,22,25,11,35,21,9,5,12,18,home,win,96.0,UTAH JAZZ,86.0
TORONTO RAPTORS,240,36,86,9,22,26,32,22,26,20,8,5,11,20,away,win,107.0,NEW ORLEANS PELICANS,100.0
NEW ORLEANS PELICANS,240,36,67,4,13,24,32,5,29,16,4,6,12,25,home,loss,100.0,TORONTO RAPTORS,107.0
INDIANA PACERS,240,31,73,5,23,19,27,6,34,12,3,5,13,25,away,loss,86.0,NEW YORK KNICKS,92.0
NEW YORK KNICKS,240,32,82,4,17,24,29,10,35,15,6,2,10,26,home,win,92.0,INDIANA PACERS,86.0
CHICAGO BULLS,240,36,83,8,15,22,27,14,38,22,4,8,15,19,away,win,102.0,PHILADELPHIA 76ERS,94.0
PHILADELPHIA 76ERS,240,37,81,11,24,9,19,9,29,22,13,6,11,21,home,loss,94.0,CHICAGO BULLS,102.0
ORLANDO MAGIC,240,32,80,6,13,23,30,13,30,18,9,3,19,15,away,loss,93.0,PHOENIX SUNS,109.0
PHOENIX SUNS,240,45,89,11,25,8,12,10,33,22,11,6,16,22,home,win,109.0,ORLANDO MAGIC,93.0
