team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW ORLEANS PELICANS,240,36,70,4,13,35,43,7,33,20,10,6,15,28,away,win,111.0,ATLANTA HAWKS,105.0
ATLANTA HAWKS,240,38,85,8,28,21,27,8,26,22,7,3,16,29,home,loss,105.0,NEW ORLEANS PELICANS,111.0
BOSTON CELTICS,240,35,83,9,27,19,23,12,25,20,7,3,11,18,away,loss,98.0,BROOKLYN NETS,114.0
BROOKLYN NETS,240,44,78,9,17,17,24,7,32,30,6,3,11,17,home,win,114.0,BOSTON CELTICS,98.0
DENVER NUGGETS,240,40,81,13,30,13,21,10,25,24,8,4,16,19,away,loss,106.0,DALLAS MAVERICKS,122.0
DALLAS MAVERICKS,240,48,89,12,22,14,17,15,33,28,11,5,16,18,home,win,122.0,DENVER NUGGETS,106.0
CHICAGO BULLS,240,28,77,5,11,18,24,10,26,17,12,10,13,25,away,loss,79.0,INDIANA PACERS,91.0
INDIANA PACERS,240,34,79,2,11,21,25,13,38,27,4,9,16,18,home,win,91.0,CHICAGO BULLS,79.0
WASHINGTON WIZARDS,240,42,87,10,25,23,29,9,35,21,9,7,19,22,away,win,117.0,LOS ANGELES LAKERS,107.0
LOS ANGELES LAKERS,240,43,91,7,19,14,23,11,33,32,12,5,21,22,home,loss,107.0,WASHINGTON WIZARDS,117.0
MEMPHIS GRIZZLIES,240,36,79,3,14,11,17,15,28,17,7,1,15,19,away,loss,86.0,MIAMI HEAT,91.0
MIAMI HEAT,240,35,75,7,20,14,16,10,24,20,9,5,14,18,home,win,91.0,MEMPHIS GRIZZLIES,86.0
NEW YORK KNICKS,240,34,82,7,29,18,25,9,38,29,6,2,11,17,away,win,93.0,PHILADELPHIA 76ERS,92.0
PHILADELPHIA 76ERS,240,34,91,10,41,14,21,19,34,20,8,1,10,22,home,loss,92.0,NEW YORK KNICKS,93.0
DETROIT PISTONS,240,39,90,4,16,10,26,14,39,22,8,3,19,27,away,loss,92.0,PHOENIX SUNS,98.0
PHOENIX SUNS,240,33,73,8,25,24,35,4,35,17,11,7,11,21,home,win,98.0,DETROIT PISTONS,92.0
SAN ANTONIO SPURS,240,36,93,5,25,22,27,13,39,18,7,7,9,17,away,win,99.0,SACRAMENTO KINGS,79.0
SACRAMENTO KINGS,240,32,80,4,14,11,18,7,41,17,3,9,15,22,home,loss,79.0,SAN ANTONIO SPURS,99.0
OKLAHOMA CITY THUNDER,290,38,98,12,36,31,38,9,38,18,10,4,14,30,away,win,119.0,TORONTO RAPTORS,118.0
TORONTO RAPTORS,290,41,101,8,29,28,33,14,43,17,10,8,18,32,home,loss,118.0,OKLAHOMA CITY THUNDER,119.0
