team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,40,88,7,23,8,14,10,32,15,5,6,12,25,away,loss,95.0,ATLANTA HAWKS,102.0
ATLANTA HAWKS,240,36,77,10,23,20,31,7,30,24,7,3,13,12,home,win,102.0,TORONTO RAPTORS,95.0
MILWAUKEE BUCKS,240,35,84,6,15,29,34,17,24,18,10,7,7,24,away,win,105.0,BOSTON CELTICS,98.0
BOSTON CELTICS,240,34,76,4,16,26,38,18,34,13,5,7,17,29,home,loss,98.0,MILWAUKEE BUCKS,105.0
MIAMI HEAT,240,32,67,7,14,29,36,4,26,24,10,2,15,29,away,loss,100.0,BROOKLYN NETS,101.0
BROOKLYN NETS,240,33,68,8,16,27,39,7,33,21,5,5,18,29,home,win,101.0,MIAMI HEAT,100.0
CLEVELAND CAVALIERS,240,32,84,4,18,16,22,11,31,14,9,1,17,29,away,loss,84.0,CHARLOTTE BOBCATS,90.0
CHARLOTTE BOBCATS,240,33,73,3,12,21,34,5,32,21,7,8,15,20,home,win,90.0,CLEVELAND CAVALIERS,84.0
PORTLAND TRAIL BLAZERS,240,44,103,14,22,11,15,16,39,25,3,5,7,25,away,win,113.0,DENVER NUGGETS,98.0
DENVER NUGGETS,240,36,99,6,18,20,34,20,35,14,6,5,4,19,home,loss,98.0,PORTLAND TRAIL BLAZERS,113.0
DALLAS MAVERICKS,240,38,100,9,27,20,25,16,27,20,9,7,14,37,away,loss,105.0,HOUSTON ROCKETS,113.0
HOUSTON ROCKETS,240,34,73,11,29,34,51,13,38,17,11,4,22,20,home,win,113.0,DALLAS MAVERICKS,105.0
SAN ANTONIO SPURS,240,38,94,5,21,10,14,12,38,20,7,0,12,18,away,win,91.0,LOS ANGELES LAKERS,85.0
LOS ANGELES LAKERS,240,30,82,8,27,17,24,8,38,22,4,7,12,19,home,loss,85.0,SAN ANTONIO SPURS,91.0
DETROIT PISTONS,265,42,89,7,21,17,24,15,26,21,10,6,19,26,away,loss,108.0,MEMPHIS GRIZZLIES,111.0
MEMPHIS GRIZZLIES,265,40,77,6,18,25,30,6,32,25,13,4,20,21,home,win,111.0,DETROIT PISTONS,108.0
OKLAHOMA CITY THUNDER,240,29,83,7,31,16,19,14,28,16,5,6,21,28,away,loss,81.0,MINNESOTA TIMBERWOLVES,100.0
MINNESOTA TIMBERWOLVES,240,33,77,8,20,26,33,9,35,21,14,2,15,21,home,win,100.0,OKLAHOMA CITY THUNDER,81.0
NEW ORLEANS PELICANS,240,32,92,6,12,20,26,17,27,16,7,5,12,21,away,loss,90.0,ORLANDO MAGIC,110.0
ORLANDO MAGIC,240,39,70,11,22,21,27,5,39,22,11,7,18,19,home,win,110.0,NEW ORLEANS PELICANS,90.0
UTAH JAZZ,240,31,85,5,17,17,27,22,31,20,3,1,20,20,away,loss,84.0,PHOENIX SUNS,87.0
PHOENIX SUNS,240,31,83,6,22,19,24,16,30,15,10,10,16,24,home,win,87.0,UTAH JAZZ,84.0
LOS ANGELES CLIPPERS,240,35,70,12,24,28,34,10,29,26,4,5,15,29,away,win,110.0,SACRAMENTO KINGS,101.0
SACRAMENTO KINGS,240,36,79,6,17,23,32,10,25,21,7,5,9,27,home,loss,101.0,LOS ANGELES CLIPPERS,110.0
PHILADELPHIA 76ERS,240,48,94,6,23,7,14,9,37,26,8,6,19,17,away,win,109.0,WASHINGTON WIZARDS,102.0
WASHINGTON WIZARDS,240,41,94,9,26,11,17,15,31,23,14,6,17,16,home,loss,102.0,PHILADELPHIA 76ERS,109.0
