team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,38,74,12,24,14,16,7,32,21,10,1,18,25,away,win,102.0,ATLANTA HAWKS,95.0
ATLANTA HAWKS,240,30,72,8,23,27,33,7,25,18,8,3,17,19,home,loss,95.0,PHOENIX SUNS,102.0
HOUSTON ROCKETS,240,39,82,12,27,10,18,11,31,22,5,7,12,24,away,win,100.0,CHARLOTTE BOBCATS,89.0
CHARLOTTE BOBCATS,240,32,86,4,21,21,25,13,25,12,7,4,9,18,home,loss,89.0,HOUSTON ROCKETS,100.0
INDIANA PACERS,240,27,73,4,10,19,21,6,36,11,5,4,15,21,away,loss,77.0,CHICAGO BULLS,89.0
CHICAGO BULLS,240,35,84,4,15,15,16,9,37,22,7,7,10,20,home,win,89.0,INDIANA PACERS,77.0
MILWAUKEE BUCKS,240,41,85,5,13,11,16,11,27,27,6,2,10,18,away,loss,98.0,LOS ANGELES CLIPPERS,106.0
LOS ANGELES CLIPPERS,240,38,78,8,18,22,27,7,33,29,7,6,13,17,home,win,106.0,MILWAUKEE BUCKS,98.0
MINNESOTA TIMBERWOLVES,240,34,90,7,24,17,20,14,28,19,7,4,10,14,away,loss,92.0,MEMPHIS GRIZZLIES,109.0
MEMPHIS GRIZZLIES,240,48,91,6,12,7,13,16,38,25,4,4,14,19,home,win,109.0,MINNESOTA TIMBERWOLVES,92.0
PORTLAND TRAIL BLAZERS,240,28,74,11,39,24,27,10,34,18,6,2,15,17,away,loss,91.0,MIAMI HEAT,93.0
MIAMI HEAT,240,37,84,5,15,14,23,13,35,16,14,4,9,24,home,win,93.0,PORTLAND TRAIL BLAZERS,91.0
BROOKLYN NETS,265,33,90,10,40,28,32,15,31,16,9,4,11,21,away,loss,104.0,NEW ORLEANS PELICANS,109.0
NEW ORLEANS PELICANS,265,40,85,9,20,20,27,14,39,19,7,5,15,26,home,win,109.0,BROOKLYN NETS,104.0
DENVER NUGGETS,240,30,77,9,28,27,40,12,30,20,7,2,20,25,away,loss,96.0,OKLAHOMA CITY THUNDER,117.0
OKLAHOMA CITY THUNDER,240,45,89,11,22,16,21,7,33,32,13,6,14,33,home,win,117.0,DENVER NUGGETS,96.0
PHILADELPHIA 76ERS,240,36,88,11,33,8,18,12,25,22,13,3,13,15,away,loss,91.0,SAN ANTONIO SPURS,113.0
SAN ANTONIO SPURS,240,44,79,13,27,12,16,6,41,31,9,4,17,17,home,win,113.0,PHILADELPHIA 76ERS,91.0
DETROIT PISTONS,240,46,83,9,17,13,18,16,37,23,6,2,13,19,away,win,114.0,UTAH JAZZ,94.0
UTAH JAZZ,240,34,83,7,27,19,28,12,21,16,7,2,7,17,home,loss,94.0,DETROIT PISTONS,114.0
