team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
LOS ANGELES CLIPPERS,240,39,83,4,19,15,20,7,29,22,4,2,12,16,away,loss,97.0,ATLANTA HAWKS,107.0
ATLANTA HAWKS,240,42,82,12,23,11,16,8,32,28,4,4,11,22,home,win,107.0,LOS ANGELES CLIPPERS,97.0
DENVER NUGGETS,240,36,92,6,23,10,13,15,28,27,6,8,11,22,away,loss,88.0,CLEVELAND CAVALIERS,98.0
CLEVELAND CAVALIERS,240,37,91,5,14,19,24,20,38,20,6,13,12,10,home,win,98.0,DENVER NUGGETS,88.0
PHOENIX SUNS,240,36,79,11,24,14,19,8,32,17,13,6,18,23,away,win,97.0,HOUSTON ROCKETS,88.0
HOUSTON ROCKETS,240,31,88,9,31,17,19,21,33,13,8,1,22,20,home,loss,88.0,PHOENIX SUNS,97.0
DETROIT PISTONS,240,33,86,7,21,32,42,21,34,21,7,11,15,21,away,win,105.0,MILWAUKEE BUCKS,98.0
MILWAUKEE BUCKS,240,36,91,9,27,17,22,15,28,25,10,13,17,29,home,loss,98.0,DETROIT PISTONS,105.0
DALLAS MAVERICKS,240,37,86,11,24,15,22,8,30,25,8,8,7,16,away,win,100.0,NEW ORLEANS PELICANS,97.0
NEW ORLEANS PELICANS,240,38,94,7,22,14,15,18,40,21,5,2,16,17,home,loss,97.0,DALLAS MAVERICKS,100.0
OKLAHOMA CITY THUNDER,240,39,89,5,11,21,24,13,30,11,7,7,13,23,away,loss,104.0,PORTLAND TRAIL BLAZERS,111.0
PORTLAND TRAIL BLAZERS,240,44,98,8,23,15,17,16,31,22,7,7,11,16,home,win,111.0,OKLAHOMA CITY THUNDER,104.0
INDIANA PACERS,240,40,84,3,16,12,15,7,34,24,7,4,8,17,away,win,95.0,UTAH JAZZ,86.0
UTAH JAZZ,240,33,80,4,11,16,18,11,29,21,5,2,14,20,home,loss,86.0,INDIANA PACERS,95.0
