team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,30,65,4,13,16,23,9,34,12,6,1,25,23,away,loss,80.0,BROOKLYN NETS,96.0
BROOKLYN NETS,240,34,73,7,25,21,28,6,22,19,19,3,11,18,home,win,96.0,CHICAGO BULLS,80.0
MINNESOTA TIMBERWOLVES,240,38,80,4,16,52,64,14,36,21,10,0,17,22,away,win,132.0,DENVER NUGGETS,128.0
DENVER NUGGETS,240,50,95,12,33,16,25,9,32,23,9,5,18,37,home,loss,128.0,MINNESOTA TIMBERWOLVES,132.0
NEW YORK KNICKS,240,32,83,10,28,11,14,12,28,16,8,6,16,27,away,loss,85.0,DETROIT PISTONS,96.0
DETROIT PISTONS,240,35,83,4,12,22,30,15,39,21,11,4,16,14,home,win,96.0,NEW YORK KNICKS,85.0
CHARLOTTE BOBCATS,240,42,82,9,23,14,21,13,27,27,4,0,10,16,away,loss,107.0,MIAMI HEAT,124.0
MIAMI HEAT,240,46,83,16,28,16,20,10,26,18,7,3,7,18,home,win,124.0,CHARLOTTE BOBCATS,107.0
UTAH JAZZ,240,31,79,6,21,20,26,18,21,18,5,5,13,21,away,loss,88.0,MILWAUKEE BUCKS,114.0
MILWAUKEE BUCKS,240,42,74,8,13,22,26,13,32,28,7,4,13,24,home,win,114.0,UTAH JAZZ,88.0
LOS ANGELES LAKERS,240,43,94,8,18,13,15,12,32,29,12,5,16,19,away,win,107.0,PORTLAND TRAIL BLAZERS,106.0
PORTLAND TRAIL BLAZERS,240,43,96,9,29,11,19,20,33,22,8,5,20,13,home,loss,106.0,LOS ANGELES LAKERS,107.0
NEW ORLEANS PELICANS,240,32,75,6,20,19,28,7,23,16,8,5,9,35,away,loss,89.0,SACRAMENTO KINGS,96.0
SACRAMENTO KINGS,240,32,68,1,7,31,41,16,31,11,4,3,18,25,home,win,96.0,NEW ORLEANS PELICANS,89.0
MEMPHIS GRIZZLIES,240,43,79,6,13,18,21,7,31,26,8,4,13,21,away,win,110.0,WASHINGTON WIZARDS,104.0
WASHINGTON WIZARDS,240,39,81,9,19,17,21,8,26,18,4,2,13,22,home,loss,104.0,MEMPHIS GRIZZLIES,110.0
