team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE BOBCATS,240,44,87,7,18,8,12,7,27,33,12,4,12,20,away,loss,103.0,BOSTON CELTICS,106.0
BOSTON CELTICS,240,41,79,11,23,13,13,7,30,22,7,3,20,16,home,win,106.0,CHARLOTTE BOBCATS,103.0
ATLANTA HAWKS,240,36,79,1,19,20,21,9,35,17,5,9,12,20,away,win,93.0,BROOKLYN NETS,88.0
BROOKLYN NETS,240,34,80,6,22,14,25,9,29,22,9,3,14,21,home,loss,88.0,ATLANTA HAWKS,93.0
DETROIT PISTONS,240,40,86,5,17,13,23,15,30,12,7,2,11,21,away,loss,98.0,CHICAGO BULLS,106.0
CHICAGO BULLS,240,40,81,5,19,21,23,9,30,27,6,7,11,19,home,win,106.0,DETROIT PISTONS,98.0
GOLDEN STATE WARRIORS,240,45,92,13,25,9,13,12,45,27,12,5,17,17,away,win,112.0,LOS ANGELES LAKERS,95.0
LOS ANGELES LAKERS,240,35,89,9,28,16,20,8,34,23,10,2,15,12,home,loss,95.0,GOLDEN STATE WARRIORS,112.0
PHILADELPHIA 76ERS,240,39,88,6,18,11,17,8,28,16,14,3,15,26,away,loss,95.0,MEMPHIS GRIZZLIES,117.0
MEMPHIS GRIZZLIES,240,44,81,5,13,24,32,10,39,28,8,8,16,15,home,win,117.0,PHILADELPHIA 76ERS,95.0
INDIANA PACERS,240,31,65,8,14,16,19,5,26,20,5,3,16,23,away,loss,86.0,MIAMI HEAT,98.0
MIAMI HEAT,240,35,75,6,16,22,28,11,29,14,10,4,9,22,home,win,98.0,INDIANA PACERS,86.0
CLEVELAND CAVALIERS,240,42,85,4,20,28,35,11,29,18,11,4,10,27,away,loss,116.0,MILWAUKEE BUCKS,119.0
MILWAUKEE BUCKS,240,44,84,6,16,25,38,14,27,20,5,4,11,22,home,win,119.0,CLEVELAND CAVALIERS,116.0
HOUSTON ROCKETS,240,36,83,11,25,27,36,15,37,22,12,4,20,32,away,loss,110.0,MINNESOTA TIMBERWOLVES,112.0
MINNESOTA TIMBERWOLVES,240,41,94,3,12,27,40,18,32,22,13,8,15,25,home,win,112.0,HOUSTON ROCKETS,110.0
NEW ORLEANS PELICANS,240,35,86,9,18,15,19,8,27,24,4,4,12,20,away,loss,94.0,OKLAHOMA CITY THUNDER,116.0
OKLAHOMA CITY THUNDER,240,44,82,5,13,23,27,8,39,28,8,12,11,21,home,win,116.0,NEW ORLEANS PELICANS,94.0
WASHINGTON WIZARDS,240,35,82,2,19,24,33,13,31,24,7,4,12,19,away,win,96.0,ORLANDO MAGIC,86.0
ORLANDO MAGIC,240,32,77,4,19,18,24,10,32,21,9,5,16,31,home,loss,86.0,WASHINGTON WIZARDS,96.0
PHOENIX SUNS,240,39,82,9,26,17,19,10,38,18,7,1,18,17,away,loss,104.0,SAN ANTONIO SPURS,112.0
SAN ANTONIO SPURS,240,43,96,13,30,13,16,11,31,24,10,5,7,15,home,win,112.0,PHOENIX SUNS,104.0
NEW YORK KNICKS,240,35,73,6,24,32,36,7,32,16,6,3,8,24,away,win,108.0,TORONTO RAPTORS,100.0
TORONTO RAPTORS,240,30,76,15,33,25,31,14,28,16,2,4,14,24,home,loss,100.0,NEW YORK KNICKS,108.0
PORTLAND TRAIL BLAZERS,240,40,87,11,22,20,24,9,32,23,7,3,8,12,away,win,111.0,UTAH JAZZ,99.0
UTAH JAZZ,240,40,86,6,13,13,16,13,34,26,3,4,13,19,home,loss,99.0,PORTLAND TRAIL BLAZERS,111.0
