team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,37,90,4,12,1,1,11,30,22,14,5,15,12,away,win,79.0,ATLANTA HAWKS,76.0
ATLANTA HAWKS,240,30,70,8,20,8,15,7,35,21,10,3,21,10,home,loss,76.0,MEMPHIS GRIZZLIES,79.0
SAN ANTONIO SPURS,240,36,77,8,21,24,28,7,36,24,7,6,13,16,away,win,104.0,CHARLOTTE BOBCATS,100.0
CHARLOTTE BOBCATS,240,39,89,6,16,16,22,13,34,24,10,6,11,18,home,loss,100.0,SAN ANTONIO SPURS,104.0
DENVER NUGGETS,240,41,88,15,33,12,22,15,32,24,4,5,20,17,away,loss,109.0,DETROIT PISTONS,126.0
DETROIT PISTONS,240,50,98,8,20,18,23,13,27,28,11,5,10,16,home,win,126.0,DENVER NUGGETS,109.0
HOUSTON ROCKETS,240,42,85,8,24,9,13,6,32,23,11,5,13,15,away,win,101.0,MILWAUKEE BUCKS,95.0
MILWAUKEE BUCKS,240,40,90,6,15,9,11,14,33,26,6,6,18,18,home,loss,95.0,HOUSTON ROCKETS,101.0
PORTLAND TRAIL BLAZERS,240,40,83,8,23,29,38,10,37,28,7,7,13,30,away,win,117.0,MINNESOTA TIMBERWOLVES,110.0
MINNESOTA TIMBERWOLVES,240,40,97,5,17,25,34,17,33,17,6,5,12,25,home,loss,110.0,PORTLAND TRAIL BLAZERS,117.0
GOLDEN STATE WARRIORS,240,41,84,8,25,19,26,12,22,16,5,4,12,21,away,loss,109.0,PHOENIX SUNS,122.0
PHOENIX SUNS,240,43,80,11,21,25,30,12,33,16,9,2,17,22,home,win,122.0,GOLDEN STATE WARRIORS,109.0
MIAMI HEAT,240,29,67,7,23,24,30,5,27,19,8,2,10,17,away,loss,89.0,UTAH JAZZ,94.0
UTAH JAZZ,240,36,74,10,25,12,19,10,31,23,9,1,12,25,home,win,94.0,MIAMI HEAT,89.0
